variant,period,regime,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
ap01_range040_top50,pre,BULL,2015-01-26,036490,OCI머티리얼즈,2015-02-02,2015-02-03,2015-05-04,0.4947307110438729,49473071.10438729,MAX,0.2696969696969697,0.34146341463414637,1.0,0.0,0.006230529595015576,0.029564108693919833,0.6618144770863871,4313923400.0,0.024205748865355523,0.07866868381240545,0.09228441754916793,-0.009077155824508321,0.2178517397881997,0.22692889561270801,-0.009077155824508321,0.24508320726172467,0.2950075642965204,-0.009077155824508321,0.4977307110438729,0.7912254160363086,-0.009077155824508321
ap01_range040_top50,pre,BULL,2015-01-28,093920,서원인텍,2015-02-04,2015-02-05,2015-03-24,0.05236332179930796,5236332.179930796,MAX,0.2631578947368421,0.4600409836065574,1.0,0.0,0.04316546762589928,0.1262135922330097,0.8741686391782812,6253879000.0,0.010380622837370242,0.06920415224913495,0.12110726643598616,-0.01730103806228374,0.08650519031141868,0.14878892733564014,-0.01730103806228374,0.11418685121107267,0.14878892733564014,-0.01730103806228374,-0.04152249134948097,0.14878892733564014,-0.09342560553633218
ap01_range040_top50,pre,BULL,2015-01-29,069110,코스온,2015-02-05,2015-02-06,2015-04-14,0.6400517711171662,64005177.11171661,TRAIL,0.37317784256559766,0.4351464435146444,0.9444444444444444,0.05555555555555555,0.08235294117647059,0.1717879318579844,1.8701808760669076,22032252000.0,0.010899182561307902,0.01907356948228883,0.05994550408719346,-0.0653950953678474,0.027247956403269755,0.07629427792915532,-0.0653950953678474,-0.04087193460490463,0.07629427792915532,-0.10626702997275204,0.659400544959128,1.1716621253405994,-0.10626702997275204
ap01_range040_top50,pre,BULL,2015-02-17,127120,디엔에이링크,2015-02-27,2015-03-02,2015-03-19,-0.123,-12300000.0,STOP,0.31958762886597936,0.36619718309859156,0.9583333333333334,0.041666666666666664,0.04381443298969072,0.13716130843745614,1.0620567938027752,3663042750.0,0.07579462102689487,0.039119804400977995,0.09535452322738386,-0.07823960880195599,-0.034229828850855744,0.09535452322738386,-0.07823960880195599,-0.1784841075794621,0.09535452322738386,-0.1784841075794621,-0.15158924205378974,0.20537897310513448,-0.21515892420537897
ap01_range040_top50,pre,BULL,2015-03-17,069110,코스온,2015-03-24,2015-03-25,2015-04-14,0.2558726513569937,25587265.135699373,TRAIL,0.26741573033707866,1.265784114052953,0.9743589743589743,0.02564102564102564,0.08767772511848342,0.1725635457912888,0.9673501174267987,12346549200.0,0.10020876826722339,0.11691022964509394,0.21920668058455114,-0.012526096033402923,0.35281837160751567,0.42588726513569936,-0.012526096033402923,0.3862212943632568,0.6638830897703549,-0.012526096033402923,0.6116910229645094,0.7077244258872651,-0.012526096033402923
ap01_range040_top50,pre,BULL,2015-03-20,007070,GS리테일,2015-03-27,2015-03-30,2015-05-13,0.18747619047619046,18747619.047619045,MAX,0.2571428571428571,0.27884615384615385,1.0,0.0,0.04487179487179487,0.07920218488785898,0.5945239249945912,5858676400.0,0.019969278033794162,-0.007680491551459293,0.03840245775729647,-0.026113671274961597,0.0629800307219662,0.12135176651305683,-0.026113671274961597,0.15360983102918588,0.21351766513056836,-0.026113671274961597,0.4362519201228879,0.45161290322580644,-0.026113671274961597
ap01_range040_top50,pre,BULL,2015-03-24,003350,한국화장품제조,2015-03-31,2015-04-01,2015-04-03,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.36278195488721804,2.263803680981595,1.0,0.0,0.09643605870020965,1.0187204477467915,1.061986908907094,29007515100.0,0.06371681415929203,-0.13274336283185842,0.09380530973451327,-0.215929203539823,-0.12212389380530973,0.09380530973451327,-0.29646017699115046,-0.10088495575221239,0.13451327433628318,-0.29646017699115046,-0.2991150442477876,0.13451327433628318,-0.3938053097345133
ap01_range040_top50,pre,BULL,2015-03-30,046940,우원개발,2015-04-06,2015-04-07,2015-04-14,0.11454385964912281,11454385.96491228,TRAIL,0.35691318327974275,0.7873563218390804,1.0,0.0,0.057692307692307696,0.8814675446848542,2.963100022916121,17523005500.0,0.09649122807017543,0.010526315789473684,0.4,-0.0912280701754386,0.0,0.4,-0.0912280701754386,-0.11228070175438597,0.4,-0.22280701754385965,-0.2631578947368421,0.4,-0.3201754385964912
ap01_range040_top50,pre,BULL,2015-04-01,003475,유안타증권우,2015-04-08,2015-04-09,2015-04-29,-0.04330501089324619,-4330501.089324619,TRAIL,0.31398809523809523,0.5101123595505618,1.0,0.0,0.1273644388398487,0.45650048875855326,5.912380661953922,5997215730.0,0.08932461873638345,0.08496732026143791,0.25054466230936817,-0.0196078431372549,0.023965141612200435,0.25054466230936817,-0.0196078431372549,-0.11328976034858387,0.25054466230936817,-0.2113289760348584,-0.18736383442265794,0.25054466230936817,-0.21568627450980393
ap01_range040_top50,pre,BULL,2015-04-03,065170,엔알디,2015-04-10,2015-04-13,2015-04-15,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3880952380952381,0.7427385892116183,0.9861111111111112,0.013888888888888888,0.1488469601677149,0.4474379292128896,0.9050061837843459,6713594580.0,0.08996539792387544,-0.07093425605536333,0.1972318339100346,-0.10899653979238755,-0.05709342560553633,0.1972318339100346,-0.2041522491349481,-0.06055363321799308,0.1972318339100346,-0.24567474048442905,-0.0657439446366782,0.1972318339100346,-0.25259515570934254
