trade_date,period,regime,market_gate,raw_candidates,entry_pass_top10,entry_pass_top20
2019-04-04,pre,BULL,True,16,0,1
2019-04-05,pre,BULL,True,15,0,0
2019-04-08,pre,BULL,True,13,0,0
2019-04-09,pre,BULL,True,12,1,1
2019-04-10,pre,BULL,True,19,0,0
2019-04-11,pre,BULL,True,19,1,1
2019-04-12,pre,BULL,True,15,1,1
2019-04-15,pre,BULL,True,17,0,0
2019-04-16,pre,BULL,True,19,1,1
2019-04-17,pre,BULL,True,14,0,0
2019-04-18,pre,BULL,True,11,0,0
2019-04-19,pre,BULL,True,14,0,0
2019-04-22,pre,BULL,True,9,0,0
2019-04-23,pre,BULL,True,22,0,0
2019-04-24,pre,SIDEWAYS,False,10,0,0
2019-04-25,pre,BEAR,False,5,0,0
2019-04-26,pre,CRASH,False,6,0,0
2019-04-29,pre,SIDEWAYS,False,10,0,0
2019-04-30,pre,SIDEWAYS,False,18,0,0
2019-05-02,pre,SIDEWAYS,False,18,1,1
2019-05-03,pre,SIDEWAYS,False,10,0,0
2019-05-07,pre,BEAR,False,9,0,0
2019-05-08,pre,CRASH,False,6,0,0
2019-05-09,pre,CRASH,False,4,0,0
2019-05-10,pre,CRASH,False,14,0,0
2019-05-13,pre,CRASH,False,3,0,0
2019-05-14,pre,CRASH,False,4,0,0
2019-05-15,pre,CRASH,False,9,0,0
2019-05-16,pre,CRASH,False,7,0,0
2019-05-17,pre,CRASH,False,4,0,0
2019-05-20,pre,CRASH,False,2,0,0
2019-05-21,pre,CRASH,False,9,0,0
2019-05-22,pre,CRASH,False,10,1,1
2019-05-23,pre,CRASH,False,5,1,1
2019-05-24,pre,CRASH,False,5,0,0
2019-05-27,pre,CRASH,False,3,0,0
2019-05-28,pre,CRASH,False,16,0,1
2019-05-29,pre,CRASH,False,8,1,1
2019-05-30,pre,CRASH,False,8,0,0
2019-05-31,pre,CRASH,False,5,0,0
2019-06-03,pre,CRASH,False,11,0,0
2019-06-04,pre,CRASH,False,17,0,0
2019-06-05,pre,BULL,True,8,0,0
2019-06-07,pre,BULL,True,7,0,0
2019-06-10,pre,BULL,True,15,0,0
2019-06-11,pre,BULL,True,13,0,0
2019-06-12,pre,BULL,True,14,0,0
2019-06-13,pre,BULL,True,17,0,1
2019-06-14,pre,BULL,True,11,0,0
2019-06-17,pre,BULL,True,7,0,0
2019-06-18,pre,BULL,True,9,0,0
2019-06-19,pre,BULL,True,13,0,0
2019-06-20,pre,BULL,True,16,0,0
2019-06-21,pre,BULL,True,8,0,0
2019-06-24,pre,BULL,True,4,0,0
2019-06-25,pre,CRASH,False,4,0,0
2019-06-26,pre,CRASH,False,8,0,0
2019-06-27,pre,CRASH,False,1,0,0
2019-06-28,pre,CRASH,False,7,0,0
2019-07-01,pre,CRASH,False,5,0,0
2019-07-02,pre,CRASH,False,12,0,0
2019-07-03,pre,CRASH,False,5,0,0
2019-07-04,pre,CRASH,False,4,0,0
2019-07-05,pre,CRASH,False,6,1,1
2019-07-08,pre,CRASH,False,1,0,0
2019-07-09,pre,CRASH,False,2,0,0
2019-07-10,pre,CRASH,False,4,0,0
2019-07-11,pre,CRASH,False,9,1,1
2019-07-12,pre,CRASH,False,5,0,0
2019-07-15,pre,CRASH,False,8,0,0
2019-07-16,pre,CRASH,False,5,0,0
2019-07-17,pre,CRASH,False,1,0,0
2019-07-18,pre,CRASH,False,3,0,0
2019-07-19,pre,CRASH,False,1,0,0
2019-07-22,pre,CRASH,False,4,0,0
2019-07-23,pre,SIDEWAYS,False,5,0,0
2019-07-24,pre,CRASH,False,2,0,0
2019-07-25,pre,CRASH,False,6,0,0
2019-07-26,pre,CRASH,False,5,0,0
2019-07-29,pre,CRASH,False,2,0,0
2019-07-30,pre,CRASH,False,2,0,0
2019-07-31,pre,CRASH,False,1,0,0
2019-08-01,pre,CRASH,False,1,0,0
2019-08-02,pre,CRASH,False,1,0,0
2019-08-05,pre,CRASH,False,3,0,0
2019-08-06,pre,CRASH,False,1,0,0
2019-08-07,pre,CRASH,False,5,0,0
2019-08-08,pre,CRASH,False,4,0,0
2019-08-09,pre,CRASH,False,1,0,0
2019-08-12,pre,CRASH,False,5,0,0
2019-08-13,pre,CRASH,False,2,0,0
2019-08-14,pre,CRASH,False,2,0,0
2019-08-16,pre,CRASH,False,0,0,0
2019-08-19,pre,CRASH,False,4,1,1
2019-08-20,pre,CRASH,False,5,0,0
2019-08-21,pre,CRASH,False,4,0,0
2019-08-22,pre,CRASH,False,6,1,1
2019-08-23,pre,CRASH,False,2,0,0
2019-08-26,pre,CRASH,False,3,0,0
2019-08-27,pre,CRASH,False,6,0,0
2019-08-28,pre,CRASH,False,4,0,0
2019-08-29,pre,CRASH,False,1,0,0
2019-08-30,pre,BULL,True,5,0,0
2019-09-02,pre,BULL,True,10,0,0
2019-09-03,pre,BULL,True,6,0,0
2019-09-04,pre,BULL,True,7,0,0
2019-09-05,pre,BULL,True,4,0,0
2019-09-06,pre,BULL,True,5,0,0
2019-09-09,pre,BULL,True,3,0,0
2019-09-10,pre,BULL,True,1,0,0
2019-09-11,pre,BULL,True,5,0,0
2019-09-16,pre,BULL,True,5,0,0
2019-09-17,pre,BULL,True,3,0,0
2019-09-18,pre,BULL,True,7,0,0
2019-09-19,pre,BULL,True,6,0,0
2019-09-20,pre,BULL,True,3,0,0
2019-09-23,pre,BULL,True,9,0,0
2019-09-24,pre,BULL,True,6,0,0
2019-09-25,pre,SIDEWAYS,False,3,0,0
2019-09-26,pre,SIDEWAYS,False,5,0,0
2019-09-27,pre,SIDEWAYS,False,4,0,0
2019-09-30,pre,SIDEWAYS,False,6,0,0
2019-10-01,pre,SIDEWAYS,False,6,1,1
2019-10-02,pre,SIDEWAYS,False,4,0,0
2019-10-04,pre,SIDEWAYS,False,2,0,0
2019-10-07,pre,SIDEWAYS,False,3,0,0
2019-10-08,pre,SIDEWAYS,False,4,0,0
2019-10-10,pre,SIDEWAYS,False,0,0,0
2019-10-11,pre,SIDEWAYS,False,2,1,1
2019-10-14,pre,BULL,True,3,0,0
2019-10-15,pre,BULL,True,7,0,0
2019-10-16,pre,BULL,True,2,0,0
2019-10-17,pre,BULL,True,5,0,0
2019-10-18,pre,SIDEWAYS,False,6,0,0
2019-10-21,pre,BULL,True,2,0,0
2019-10-22,pre,BULL,True,6,0,0
2019-10-23,pre,BULL,True,4,0,0
2019-10-24,pre,BULL,True,13,0,0
2019-10-25,pre,BULL,True,3,0,0
2019-10-28,pre,BULL,True,5,0,0
2019-10-29,pre,BULL,True,7,0,0
2019-10-30,pre,BULL,True,6,0,0
2019-10-31,pre,BULL,True,12,0,0
2019-11-01,pre,BULL,True,8,0,0
2019-11-04,pre,BULL,True,14,0,0
2019-11-05,pre,BULL,True,13,0,0
2019-11-06,pre,BULL,True,19,0,0
2019-11-07,pre,BULL,True,8,0,0
2019-11-08,pre,BULL,True,10,0,0
2019-11-11,pre,BULL,True,13,0,0
2019-11-12,pre,BULL,True,18,0,1
2019-11-13,pre,BULL,True,7,0,0
2019-11-14,pre,BULL,True,13,0,0
2019-11-15,pre,BULL,True,12,0,0
2019-11-18,pre,BULL,True,9,1,1
2019-11-19,pre,BULL,True,10,0,0
2019-11-20,pre,SIDEWAYS,False,7,0,0
2019-11-21,pre,SIDEWAYS,False,5,0,0
2019-11-22,pre,SIDEWAYS,False,7,0,0
2019-11-25,pre,SIDEWAYS,False,7,0,0
2019-11-26,pre,SIDEWAYS,False,13,0,0
2019-11-27,pre,SIDEWAYS,False,6,0,0
2019-11-28,pre,SIDEWAYS,False,11,0,0
2019-11-29,pre,SIDEWAYS,False,1,0,0
2019-12-02,pre,SIDEWAYS,False,10,0,0
2019-12-03,pre,CRASH,False,8,0,0
2019-12-04,pre,CRASH,False,5,0,0
2019-12-05,pre,CRASH,False,2,0,0
2019-12-06,pre,CRASH,False,6,0,0
2019-12-09,pre,CRASH,False,4,0,0
2019-12-10,pre,SIDEWAYS,False,6,0,0
2019-12-11,pre,SIDEWAYS,False,4,0,0
2019-12-12,pre,SIDEWAYS,False,4,0,0
2019-12-13,pre,BULL,True,5,0,0
2019-12-16,pre,BULL,True,6,0,0
2019-12-17,pre,BULL,True,10,0,0
2019-12-18,pre,BULL,True,4,1,1
2019-12-19,pre,BULL,True,6,0,0
2019-12-20,pre,BULL,True,5,0,0
2019-12-23,pre,BULL,True,5,0,0
2019-12-24,pre,BULL,True,1,0,0
2019-12-26,pre,BULL,True,8,0,0
2019-12-27,pre,BULL,True,14,0,0
2019-12-30,pre,BULL,True,14,0,0
2020-01-02,pre,BULL,True,15,0,0
2020-01-03,pre,BULL,True,8,0,0
2020-01-06,pre,SIDEWAYS,False,11,0,0
2020-01-07,pre,BULL,True,4,0,0
2020-01-08,pre,SIDEWAYS,False,6,0,0
2020-01-09,pre,BULL,True,15,0,2
2020-01-10,pre,BULL,True,15,0,0
2020-01-13,pre,BULL,True,17,0,0
2020-01-14,pre,BULL,True,2,0,0
2020-01-15,pre,BULL,True,9,1,1
2020-01-16,pre,BULL,True,15,0,0
2020-01-17,pre,BULL,True,6,1,1
2020-01-20,pre,BULL,True,8,0,0
2020-01-21,pre,BULL,True,14,0,0
2020-01-22,pre,BULL,True,20,0,0
2020-01-23,pre,BULL,True,10,0,0
2020-01-28,pre,SIDEWAYS,False,25,0,0
2020-01-29,pre,SIDEWAYS,False,14,0,0
2020-01-30,pre,CRASH,False,4,0,0
2020-01-31,pre,CRASH,False,0,0,0
2020-02-03,pre,CRASH,False,20,0,0
2020-02-04,pre,BEAR,False,15,1,1
2020-02-05,pre,SIDEWAYS,False,7,1,1
2020-02-06,pre,BULL,True,19,0,1
2020-02-07,pre,BULL,True,16,1,1
2020-02-10,pre,SIDEWAYS,False,9,0,0
2020-02-11,pre,BULL,True,10,0,0
2020-02-12,pre,BULL,True,13,0,0
2020-02-13,pre,BULL,True,2,0,0
2020-02-14,pre,BULL,True,15,0,0
2020-02-17,pre,BULL,True,14,0,0
2020-02-18,pre,BULL,True,17,0,0
2020-02-19,pre,BULL,True,14,0,0
2020-02-20,pre,SIDEWAYS,False,12,0,0
2020-02-21,pre,BEAR,False,2,0,0
2020-02-24,pre,CRASH,False,5,0,0
2020-02-25,pre,CRASH,False,27,0,0
2020-02-26,pre,CRASH,False,8,0,0
2020-02-27,pre,CRASH,False,3,0,0
2020-02-28,pre,CRASH,False,2,0,0
2020-03-02,pre,CRASH,False,10,0,0
2020-03-03,pre,CRASH,False,6,0,0
2020-03-04,pre,CRASH,False,14,0,0
2020-03-05,pre,CRASH,False,10,0,0
2020-03-06,pre,CRASH,False,10,0,0
2020-03-09,pre,CRASH,False,3,0,0
2020-03-10,pre,CRASH,False,7,0,0
2020-03-11,pre,CRASH,False,1,0,0
2020-03-12,pre,CRASH,False,3,0,0
2020-03-13,pre,CRASH,False,0,0,0
2020-03-16,pre,CRASH,False,0,0,0
2020-03-17,pre,CRASH,False,2,0,0
2020-03-18,pre,CRASH,False,0,0,0
2020-03-19,pre,CRASH,False,0,0,0
2020-03-20,pre,CRASH,False,0,0,0
2020-03-23,pre,CRASH,False,0,0,0
2020-03-24,pre,CRASH,False,1,0,0
2020-03-25,pre,CRASH,False,2,0,0
2020-03-26,pre,CRASH,False,6,0,0
2020-03-27,pre,CRASH,False,3,0,0
2020-03-30,pre,CRASH,False,6,0,0
2020-03-31,pre,CRASH,False,4,0,0
2020-04-01,pre,CRASH,False,1,0,0
2020-04-02,pre,CRASH,False,9,0,0
2020-04-03,pre,BULL,True,5,0,0
2020-04-06,pre,BULL,True,5,0,0
2020-04-07,pre,BULL,True,8,1,1
2020-04-08,pre,BULL,True,2,0,0
2020-04-09,pre,BULL,True,1,0,0
2020-04-10,pre,BULL,True,6,0,0
2020-04-13,pre,BULL,True,1,0,0
2020-04-14,pre,BULL,True,6,0,0
2020-04-16,pre,BULL,True,16,0,1
2020-04-17,pre,BULL,True,9,0,0
2020-04-20,pre,BULL,True,1,0,0
2020-04-21,pre,BULL,True,9,0,0
2020-04-22,pre,BULL,True,16,0,1
2020-04-23,pre,BULL,True,8,0,0
2020-04-24,pre,BULL,True,4,0,0
2020-04-27,pre,BULL,True,19,0,0
2020-04-28,pre,BULL,True,8,0,0
2020-04-29,pre,BULL,True,3,0,0
2020-05-04,pre,BULL,True,7,0,0
2020-05-06,pre,BULL,True,16,1,1
2020-05-07,pre,BULL,True,11,0,0
2020-05-08,pre,BULL,True,10,0,0
2020-05-11,pre,BULL,True,10,0,0
2020-05-12,pre,BULL,True,19,1,1
2020-05-13,pre,BULL,True,15,0,0
2020-05-14,pre,BULL,True,3,0,0
2020-05-15,pre,BULL,True,14,0,0
2020-05-18,pre,BULL,True,10,0,0
2020-05-19,pre,BULL,True,18,0,1
2020-05-20,pre,BULL,True,15,0,0
2020-05-21,pre,BULL,True,20,0,0
2020-05-22,pre,BULL,True,19,0,1
2020-05-25,pre,BULL,True,28,0,0
2020-05-26,pre,BULL,True,31,0,0
2020-05-27,pre,BULL,True,29,0,0
2020-05-28,pre,BULL,True,25,0,1
2020-05-29,pre,BULL,True,15,0,0
2020-06-01,pre,BULL,True,23,0,0
2020-06-02,pre,BULL,True,30,1,1
2020-06-03,pre,BULL,True,6,0,0
2020-06-04,pre,BULL,True,22,0,0
2020-06-05,pre,BULL,True,30,0,1
2020-06-08,pre,BULL,True,46,0,0
2020-06-09,pre,BULL,True,47,0,0
2020-06-10,pre,BULL,True,45,0,0
2020-06-11,pre,BULL,True,23,1,1
2020-06-12,pre,BULL,True,89,0,0
2020-06-15,pre,SIDEWAYS,False,4,0,0
2020-06-16,pre,BULL,True,40,0,0
2020-06-17,pre,BULL,True,27,0,1
2020-06-18,pre,BULL,True,32,0,0
2020-06-19,pre,BULL,True,37,0,0
2020-06-22,pre,BULL,True,22,0,0
2020-06-23,pre,BULL,True,27,0,0
2020-06-24,pre,BULL,True,28,0,0
2020-06-25,pre,SIDEWAYS,False,16,0,0
2020-06-26,pre,SIDEWAYS,False,19,1,1
2020-06-29,pre,SIDEWAYS,False,11,0,0
2020-06-30,pre,SIDEWAYS,False,18,0,0
2020-07-01,pre,SIDEWAYS,False,5,0,0
2020-07-02,pre,SIDEWAYS,False,36,0,0
2020-07-03,pre,BULL,True,26,0,1
2020-07-06,pre,BULL,True,35,0,0
2020-07-07,pre,BULL,True,30,0,0
2020-07-08,pre,BULL,True,28,0,0
2020-07-09,pre,BULL,True,21,1,1
2020-07-10,pre,BULL,True,26,0,0
2020-07-13,pre,BULL,True,51,0,1
2020-07-14,pre,BULL,True,25,0,0
2020-07-15,pre,BULL,True,22,1,2
2020-07-16,pre,BULL,True,18,1,1
2020-07-17,pre,BULL,True,31,1,1
2020-07-20,pre,BULL,True,32,0,0
2020-07-21,pre,BULL,True,28,0,0
2020-07-22,pre,BULL,True,25,0,0
2020-07-23,pre,BULL,True,28,1,1
2020-07-24,pre,BULL,True,15,0,1
2020-07-27,pre,BULL,True,18,0,0
2020-07-28,pre,BULL,True,26,0,0
2020-07-29,pre,BULL,True,25,0,0
2020-07-30,pre,BULL,True,27,0,0
2020-07-31,pre,BULL,True,17,1,1
2020-08-03,pre,BULL,True,33,1,1
2020-08-04,pre,BULL,True,37,0,0
2020-08-05,pre,BULL,True,25,0,0
2020-08-06,pre,BULL,True,29,0,0
2020-08-07,pre,BULL,True,13,0,0
2020-08-10,pre,BULL,True,45,0,0
2020-08-11,pre,BULL,True,23,1,1
2020-08-12,pre,BULL,True,39,0,0
2020-08-13,pre,BULL,True,14,1,1
2020-08-14,pre,BULL,True,26,0,0
2020-08-18,pre,SIDEWAYS,False,3,0,0
2020-08-19,pre,SIDEWAYS,False,31,0,0
2020-08-20,pre,SIDEWAYS,False,12,0,0
2020-08-21,pre,SIDEWAYS,False,4,0,0
2020-08-24,pre,SIDEWAYS,False,31,0,0
2020-08-25,pre,BULL,True,29,1,1
2020-08-26,pre,BULL,True,25,0,0
2020-08-27,pre,BULL,True,9,0,0
2020-08-28,pre,BULL,True,9,0,0
2020-08-31,pre,SIDEWAYS,False,15,0,0
2020-09-01,pre,SIDEWAYS,False,17,0,0
2020-09-02,pre,BULL,True,24,0,0
2020-09-03,pre,BULL,True,22,0,0
2020-09-04,pre,BULL,True,26,0,0
2020-09-07,pre,BULL,True,23,0,1
2020-09-08,pre,BULL,True,10,0,0
2020-09-09,pre,BULL,True,14,0,0
2020-09-10,pre,BULL,True,28,0,0
2020-09-11,pre,BULL,True,29,0,1
2020-09-14,pre,BULL,True,30,0,0
2020-09-15,pre,BULL,True,33,0,0
2020-09-16,pre,BULL,True,12,0,0
2020-09-17,pre,BULL,True,13,0,0
2020-09-18,pre,BULL,True,33,0,0
2020-09-21,pre,SIDEWAYS,False,8,0,0
2020-09-22,pre,SIDEWAYS,False,16,0,0
2020-09-23,pre,SIDEWAYS,False,23,0,0
2020-09-24,pre,CRASH,False,7,0,0
2020-09-25,pre,CRASH,False,8,0,0
2020-09-28,pre,BEAR,False,26,0,0
2020-09-29,pre,SIDEWAYS,False,12,0,0
2020-10-05,pre,SIDEWAYS,False,32,0,0
2020-10-06,pre,SIDEWAYS,False,17,0,0
2020-10-07,pre,BULL,True,22,0,0
2020-10-08,pre,BULL,True,17,0,0
2020-10-12,pre,BULL,True,26,0,0
2020-10-13,pre,BULL,True,35,1,2
2020-10-14,pre,SIDEWAYS,False,17,1,1
2020-10-15,pre,SIDEWAYS,False,23,0,0
2020-10-16,pre,CRASH,False,7,0,0
2020-10-19,pre,SIDEWAYS,False,5,0,0
2020-10-20,pre,SIDEWAYS,False,24,0,0
2020-10-21,pre,SIDEWAYS,False,12,1,1
2020-10-22,pre,SIDEWAYS,False,4,0,0
2020-10-23,pre,SIDEWAYS,False,7,0,0
2020-10-26,pre,CRASH,False,5,0,0
2020-10-27,pre,CRASH,False,8,0,0
2020-10-28,pre,CRASH,False,12,0,0
2020-10-29,pre,CRASH,False,17,1,1
2020-10-30,pre,CRASH,False,2,0,0
2020-11-02,pre,CRASH,False,10,0,0
2020-11-03,pre,CRASH,False,5,0,0
2020-11-04,pre,CRASH,False,5,0,0
2020-11-05,pre,BULL,True,11,0,0
2020-11-06,pre,BULL,True,9,0,0
2020-11-09,pre,BULL,True,16,0,0
2020-11-10,pre,BULL,True,20,0,2
2020-11-11,pre,BULL,True,14,0,1
2020-11-12,pre,BULL,True,6,0,0
2020-11-13,pre,BULL,True,9,0,0
2020-11-16,pre,BULL,True,18,0,0
2020-11-17,pre,BULL,True,15,0,0
2020-11-18,pre,BULL,True,22,0,0
2020-11-19,pre,BULL,True,30,0,0
2020-11-20,pre,BULL,True,16,0,0
2020-11-23,pre,BULL,True,22,0,0
2020-11-24,pre,BULL,True,22,0,0
2020-11-25,pre,BULL,True,10,0,0
2020-11-26,pre,BULL,True,24,0,0
2020-11-27,pre,BULL,True,17,0,0
2020-11-30,pre,BULL,True,12,1,1
2020-12-01,pre,BULL,True,25,0,0
2020-12-02,pre,BULL,True,26,0,1
2020-12-03,pre,BULL,True,23,1,1
2020-12-04,pre,BULL,True,10,0,0
2020-12-07,pre,BULL,True,18,0,0
2020-12-08,pre,BULL,True,8,0,0
2020-12-09,pre,BULL,True,11,0,0
2020-12-10,pre,BULL,True,16,0,0
2020-12-11,pre,BULL,True,17,0,0
2020-12-14,pre,BULL,True,21,0,0
2020-12-15,pre,BULL,True,14,0,0
2020-12-16,pre,BULL,True,12,0,0
2020-12-17,pre,BULL,True,20,0,0
2020-12-18,pre,BULL,True,15,0,0
2020-12-21,pre,BULL,True,16,1,1
2020-12-22,pre,BULL,True,4,0,0
2020-12-23,pre,BULL,True,8,2,2
2020-12-24,pre,BULL,True,8,0,0
2020-12-28,pre,BULL,True,8,0,0
2020-12-29,pre,BULL,True,26,0,0
2020-12-30,pre,BULL,True,18,0,0
2021-01-04,pre,BULL,True,40,0,0
2021-01-05,pre,BULL,True,20,0,0
2021-01-06,pre,BULL,True,16,0,0
2021-01-07,pre,BULL,True,25,0,0
2021-01-08,pre,BULL,True,33,0,0
2021-01-11,pre,BULL,True,30,0,1
2021-01-12,pre,BULL,True,20,0,0
2021-01-13,pre,BULL,True,21,0,1
2021-01-14,pre,BULL,True,33,1,1
2021-01-15,pre,BULL,True,13,0,0
2021-01-18,pre,SIDEWAYS,False,3,0,0
2021-01-19,pre,SIDEWAYS,False,53,1,1
2021-01-20,pre,BULL,True,67,0,0
2021-01-21,pre,BULL,True,54,0,0
2021-01-22,pre,BULL,True,15,0,0
2021-01-25,pre,BULL,True,49,0,0
2021-01-26,pre,BULL,True,28,0,0
2021-01-27,pre,BULL,True,20,0,0
2021-01-28,pre,SIDEWAYS,False,10,1,1
2021-01-29,pre,SIDEWAYS,False,10,1,1
2021-02-01,pre,SIDEWAYS,False,67,0,0
2021-02-02,pre,SIDEWAYS,False,24,0,0
2021-02-03,pre,SIDEWAYS,False,37,1,3
2021-02-04,pre,SIDEWAYS,False,24,0,1
2021-02-05,pre,SIDEWAYS,False,25,0,0
2021-02-08,pre,SIDEWAYS,False,13,0,0
2021-02-09,pre,SIDEWAYS,False,11,0,0
2021-02-10,pre,SIDEWAYS,False,42,0,0
2021-02-15,pre,BULL,True,39,0,0
2021-02-16,pre,BULL,True,31,0,0
2021-02-17,pre,BULL,True,40,0,0
2021-02-18,pre,SIDEWAYS,False,10,1,1
2021-02-19,pre,SIDEWAYS,False,38,0,0
2021-02-22,pre,SIDEWAYS,False,7,0,0
2021-02-23,pre,SIDEWAYS,False,16,0,0
2021-02-24,pre,SIDEWAYS,False,1,0,0
2021-02-25,pre,SIDEWAYS,False,28,0,0
2021-02-26,pre,SIDEWAYS,False,19,0,0
2021-03-02,pre,SIDEWAYS,False,10,0,0
2021-03-03,pre,SIDEWAYS,False,17,0,0
2021-03-04,pre,SIDEWAYS,False,14,0,0
2021-03-05,pre,SIDEWAYS,False,18,1,1
2021-03-08,pre,CRASH,False,7,0,0
2021-03-09,pre,CRASH,False,12,0,0
2021-03-10,pre,CRASH,False,6,0,0
2021-03-11,pre,SIDEWAYS,False,10,3,3
2021-03-12,pre,SIDEWAYS,False,16,1,1
2021-03-15,pre,SIDEWAYS,False,16,0,0
2021-03-16,pre,BULL,True,10,0,0
2021-03-17,pre,BULL,True,8,1,1
2021-03-18,pre,BULL,True,13,1,1
2021-03-19,pre,SIDEWAYS,False,18,0,1
2021-03-22,pre,BEAR,False,15,0,0
2021-03-23,pre,CRASH,False,4,0,0
2021-03-24,pre,CRASH,False,21,0,0
2021-03-25,pre,BEAR,False,14,0,0
2021-03-26,pre,BULL,True,18,0,1
2021-03-29,pre,BULL,True,15,1,1
2021-03-30,pre,BULL,True,25,0,0
2021-03-31,pre,BULL,True,25,0,0
2021-04-01,pre,BULL,True,24,0,0
2021-04-02,pre,BULL,True,24,0,0
2021-04-05,pre,BULL,True,18,0,0
2021-04-06,pre,BULL,True,25,0,0
2021-04-07,pre,BULL,True,23,0,0
2021-04-08,pre,BULL,True,26,0,1
2021-04-09,pre,BULL,True,23,0,0
2021-04-12,pre,BULL,True,31,0,0
2021-04-13,pre,BULL,True,11,0,0
2021-04-14,pre,BULL,True,43,0,0
2021-04-15,pre,BULL,True,17,0,0
2021-04-16,pre,BULL,True,17,0,1
2021-04-19,pre,BULL,True,23,0,1
2021-04-20,pre,BULL,True,32,0,0
2021-04-21,pre,BULL,True,16,0,0
2021-04-22,pre,BULL,True,15,0,0
2021-04-23,pre,BULL,True,32,0,0
2021-04-26,pre,BULL,True,22,0,0
2021-04-27,pre,BULL,True,30,0,0
2021-04-28,pre,SIDEWAYS,False,11,0,0
2021-04-29,pre,SIDEWAYS,False,18,0,0
2021-04-30,pre,SIDEWAYS,False,18,0,0
2021-05-03,pre,SIDEWAYS,False,8,0,0
2021-05-04,pre,SIDEWAYS,False,25,0,0
2021-05-06,pre,SIDEWAYS,False,29,1,1
2021-05-07,pre,SIDEWAYS,False,17,0,0
2021-05-10,pre,SIDEWAYS,False,28,0,0
2021-05-11,pre,SIDEWAYS,False,24,0,0
2021-05-12,pre,SIDEWAYS,False,17,0,0
2021-05-13,pre,SIDEWAYS,False,3,0,0
2021-05-14,pre,SIDEWAYS,False,14,0,0
2021-05-17,pre,SIDEWAYS,False,11,0,0
2021-05-18,pre,SIDEWAYS,False,20,0,0
2021-05-20,pre,SIDEWAYS,False,11,0,0
2021-05-21,pre,SIDEWAYS,False,7,0,0
2021-05-24,pre,SIDEWAYS,False,7,0,0
2021-05-25,pre,SIDEWAYS,False,15,0,0
2021-05-26,pre,SIDEWAYS,False,18,0,1
2021-05-27,pre,SIDEWAYS,False,20,1,1
2021-05-28,pre,BULL,True,13,0,0
2021-05-31,pre,BULL,True,17,0,0
2021-06-01,pre,BULL,True,25,0,0
2021-06-02,pre,BULL,True,22,0,0
2021-06-03,pre,BULL,True,20,0,0
2021-06-04,pre,BULL,True,12,0,0
2021-06-07,pre,BULL,True,22,0,0
2021-06-08,pre,BULL,True,19,1,1
2021-06-09,pre,BULL,True,11,0,0
2021-06-10,pre,BULL,True,8,0,0
2021-06-11,pre,BULL,True,26,0,1
2021-06-14,pre,BULL,True,19,0,0
2021-06-15,pre,BULL,True,17,0,0
2021-06-16,pre,BULL,True,15,0,0
2021-06-17,pre,BULL,True,19,1,1
2021-06-18,pre,BULL,True,29,0,1
2021-06-21,pre,BULL,True,9,0,0
2021-06-22,pre,BULL,True,21,0,0
2021-06-23,pre,BULL,True,9,0,0
2021-06-24,pre,BULL,True,19,0,0
2021-06-25,pre,BULL,True,6,0,0
2021-06-28,pre,BULL,True,14,0,0
2021-06-29,pre,BULL,True,18,0,0
2021-06-30,pre,BULL,True,17,0,0
2021-07-01,pre,BULL,True,25,0,0
2021-07-02,pre,BULL,True,17,1,1
2021-07-05,pre,BULL,True,13,0,0
2021-07-06,pre,BULL,True,18,1,1
2021-07-07,pre,BULL,True,12,0,0
2021-07-08,pre,SIDEWAYS,False,13,0,0
2021-07-09,pre,BEAR,False,30,1,1
2021-07-12,pre,SIDEWAYS,False,15,0,0
2021-07-13,pre,SIDEWAYS,False,10,0,0
2021-07-14,pre,SIDEWAYS,False,16,0,0
2021-07-15,pre,BULL,True,9,0,0
2021-07-16,pre,BULL,True,17,0,0
2021-07-19,pre,SIDEWAYS,False,10,0,0
2021-07-20,pre,SIDEWAYS,False,7,0,0
2021-07-21,pre,BEAR,False,7,0,0
2021-07-22,pre,SIDEWAYS,False,14,0,0
2021-07-23,pre,SIDEWAYS,False,13,0,0
2021-07-26,pre,BEAR,False,5,0,0
2021-07-27,pre,SIDEWAYS,False,7,0,0
2021-07-28,pre,SIDEWAYS,False,5,0,0
2021-07-29,pre,SIDEWAYS,False,9,0,0
2021-07-30,pre,BEAR,False,6,0,0
2021-08-02,pre,BEAR,False,11,0,0
2021-08-03,pre,SIDEWAYS,False,10,0,0
2021-08-04,pre,BULL,True,9,0,0
2021-08-05,pre,BULL,True,8,0,0
2021-08-06,pre,BULL,True,14,0,0
2021-08-09,pre,BULL,True,8,0,0
2021-08-10,pre,BEAR,False,11,0,0
2021-08-11,pre,BEAR,False,5,0,0
2021-08-12,pre,BEAR,False,7,0,0
2021-08-13,pre,BEAR,False,13,0,0
2021-08-17,pre,CRASH,False,7,0,0
2021-08-18,pre,CRASH,False,9,1,1
2021-08-19,pre,CRASH,False,2,0,0
2021-08-20,pre,CRASH,False,1,0,0
2021-08-23,pre,CRASH,False,11,0,0
2021-08-24,pre,CRASH,False,5,0,0
2021-08-25,pre,CRASH,False,8,0,0
2021-08-26,pre,CRASH,False,6,0,0
2021-08-27,pre,CRASH,False,7,0,0
2021-08-30,pre,BEAR,False,6,0,0
2021-08-31,pre,BULL,True,6,0,0
2021-09-01,pre,BULL,True,9,0,0
