variant,period,regime,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
iter01_relaxed_baseline,train,BULL,2025-05-26,004690,삼천리,2025-06-02,2025-06-04,2025-07-17,0.1730409057706355,17304090.57706355,MAX,0.2561078348778433,0.3188888888888889,0.953125,0.046875,0.024427480916030534,0.23995195417167145,1.3057871440489284,4946746200.0,0.013148283418553688,0.0007304601899196494,0.03433162892622352,-0.039444850255661065,-0.013148283418553688,0.06281957633308985,-0.039444850255661065,0.03798392987582177,0.06281957633308985,-0.06428049671292914,-0.06939371804236669,0.2914536157779401,-0.09934258582907232
iter01_relaxed_baseline,train,BULL,2025-06-04,064350,현대로템,2025-06-12,2025-06-13,2025-07-25,0.07010420076377523,7010420.076377523,MAX,0.3529788597053171,0.7578828828828829,1.0,0.0,0.037528868360277134,0.2993022667293301,1.0196833425439031,265123629600.0,0.019094380796508457,0.15657392253136934,0.20021822149481724,-0.02564102564102564,0.09656301145662848,0.20294599018003273,-0.02564102564102564,0.008183306055646482,0.20294599018003273,-0.055100927441352976,0.14839061647572285,0.20294599018003273,-0.09983633387888707
iter01_relaxed_baseline,train,BULL,2025-06-09,487570,HS효성,2025-06-16,2025-06-17,2025-06-19,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.4344512195121951,1.1472995090016367,0.972972972972973,0.02702702702702703,0.11980033277870217,0.2965371092809324,1.1768643150339357,7809828500.0,0.008620689655172414,-0.06896551724137931,0.034482758620689655,-0.1278735632183908,0.3160919540229885,0.3160919540229885,-0.1278735632183908,0.08764367816091954,0.4482758620689655,-0.1278735632183908,-0.1307471264367816,0.4482758620689655,-0.21408045977011494
iter01_relaxed_baseline,train,BULL,2025-06-16,458870,씨어스테크놀로지,2025-06-23,2025-06-24,2025-09-17,1.5487241379310346,154872413.79310346,MAX,0.2785542168674699,0.45614035087719296,1.0,0.0,0.06103286384976526,0.1650985951797912,1.7602052952389222,4306407400.0,0.02586206896551724,0.09913793103448276,0.11206896551724138,-0.04956896551724138,0.2543103448275862,0.27155172413793105,-0.04956896551724138,0.4892241379310345,0.4892241379310345,-0.04956896551724138,1.5517241379310345,1.8663793103448276,-0.04956896551724138
iter01_relaxed_baseline,train,BULL,2025-06-18,200230,텔콘RF제약,2025-06-25,2025-06-26,2025-06-27,0.014222820236813778,1422282.0236813778,TRAIL,0.3721881390593047,0.3564493758668516,1.0,0.0,0.20606060606060606,0.8238057051208615,15.052435485658581,42269884520.0,0.11302475780409042,-0.3078579117330463,0.4316469321851453,-0.3433799784714747,-0.3961248654467169,0.4316469321851453,-0.4510226049515608,-0.3907427341227126,0.4316469321851453,-0.4510226049515608,-0.8621097954790097,0.4316469321851453,-0.8797631862217438
iter01_relaxed_baseline,train,BULL,2025-06-30,119850,지엔씨에너지,2025-07-07,2025-07-08,2025-07-23,-0.123,-12300000.0,STOP,0.3143254520166898,1.5263527758257203,0.9726027397260274,0.0273972602739726,0.10526315789473684,0.07741059302851969,1.1470770633855079,18535440000.0,0.002797202797202797,0.05454545454545454,0.06853146853146853,-0.03496503496503497,-0.08951048951048951,0.07692307692307693,-0.1048951048951049,-0.032167832167832165,0.07692307692307693,-0.13286713286713286,-0.11048951048951049,0.07692307692307693,-0.22657342657342658
iter01_relaxed_baseline,train,BULL,2025-07-01,037270,YG PLUS,2025-07-08,2025-07-09,2025-07-18,-0.123,-12300000.0,STOP,0.32690124858115777,0.7514910536779325,0.9420289855072463,0.057971014492753624,0.06467065868263473,0.11243195895639116,1.3988317508249326,27407123240.0,0.09613259668508287,-0.07955801104972375,0.12044198895027625,-0.09502762430939227,0.0033149171270718232,0.2596685082872928,-0.1281767955801105,-0.004419889502762431,0.2596685082872928,-0.1281767955801105,-0.17458563535911603,0.2596685082872928,-0.18011049723756906
iter01_relaxed_baseline,train,BULL,2025-07-08,484870,엠앤씨솔루션,2025-07-15,2025-07-16,2025-07-29,-0.123,-12300000.0,STOP,0.3422818791946309,0.9151670951156813,1.0,0.0,0.07047175305765871,0.17688490475428206,0.8641580283030207,9381887200.0,0.029923830250272034,-0.002176278563656148,0.0750816104461371,-0.036996735582154515,-0.10718171926006528,0.0750816104461371,-0.13710554951033732,-0.13166485310119697,0.0750816104461371,-0.18063112078346028,0.015233949945593036,0.2513601741022851,-0.2584330794341676
iter01_relaxed_baseline,train,BULL,2025-07-15,098120,마이크로컨텍솔,2025-07-22,2025-07-23,2025-08-18,-0.123,-12300000.0,STOP,0.4222727272727273,1.0813623462630084,0.9574468085106383,0.0425531914893617,0.1125,0.04819333867244547,2.4718521482263407,9690965250.0,0.02745995423340961,0.02288329519450801,0.041189931350114416,-0.06407322654462243,-0.06636155606407322,0.11899313501144165,-0.08466819221967964,-0.2745995423340961,0.11899313501144165,-0.28741418764302057,0.2402745995423341,0.36384439359267734,-0.2906178489702517
iter01_relaxed_baseline,train,BULL,2025-07-23,044490,태웅,2025-07-30,2025-07-31,2025-08-01,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.396078431372549,1.433206106870229,1.0,0.0,0.0,0.1356377315636312,0.3945345846191184,11184440000.0,0.006211180124223602,0.02981366459627329,0.1391304347826087,-0.09565217391304348,0.03602484472049689,0.14285714285714285,-0.09565217391304348,-0.06583850931677018,0.14285714285714285,-0.16645962732919253,-0.2360248447204969,0.14285714285714285,-0.2720496894409938
iter01_relaxed_baseline,train,BULL,2025-07-29,298040,효성중공업,2025-08-05,2025-08-06,2025-08-08,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.38360402165506574,1.4865384615384616,0.9625,0.0375,0.05601317957166392,0.1540712067335824,1.0080843594234654,100975448000.0,0.006299212598425197,-0.03385826771653543,0.03464566929133858,-0.07401574803149606,-0.1062992125984252,0.03464566929133858,-0.15511811023622046,-0.048031496062992125,0.03464566929133858,-0.15511811023622046,0.7755905511811023,0.9551181102362205,-0.15511811023622046
iter01_relaxed_baseline,post,BULL,2025-08-28,097230,HJ중공업,2025-09-04,2025-09-05,2025-09-26,0.06589352818371608,6589352.818371608,TRAIL,0.4896774193548387,1.1408839779005524,0.9791666666666666,0.020833333333333332,0.023109243697478993,0.511108352984982,1.679210443853018,431163550700.0,0.1524008350730689,0.31524008350730687,0.4342379958246347,-0.010438413361169102,0.21711899791231734,0.4342379958246347,-0.010438413361169102,0.05219206680584551,0.4342379958246347,-0.010438413361169102,-0.07724425887265135,0.4342379958246347,-0.17954070981210857
iter01_relaxed_baseline,post,BULL,2025-09-08,045970,코아시아,2025-09-15,2025-09-16,2025-09-26,-0.123,-12300000.0,STOP,0.28559322033898304,0.5629139072847682,1.0,0.0,0.0736196319018405,0.20804210889636723,2.0618865536856323,10483886000.0,0.0125,-0.06388888888888888,0.059722222222222225,-0.06666666666666667,-0.12638888888888888,0.059722222222222225,-0.14305555555555555,0.016666666666666666,0.09027777777777778,-0.14305555555555555,-0.3194444444444444,0.09027777777777778,-0.3194444444444444
iter01_relaxed_baseline,post,BULL,2025-09-09,064290,인텍플러스,2025-09-16,2025-09-17,2025-09-26,-0.012702850212249848,-1270285.0212249847,TRAIL,0.3781094527363184,0.6398601398601399,0.9875,0.0125,0.017901234567901235,0.2574348025011438,0.656323458147317,6703399370.0,0.04608853850818678,0.08126137052759248,0.28865979381443296,-0.015160703456640388,0.11582777440873257,0.28865979381443296,-0.025469981807155852,-0.05033353547604609,0.28865979381443296,-0.07459066100667071,-0.2031534263189812,0.28865979381443296,-0.33535476046088536
iter01_relaxed_baseline,post,BULL,2025-09-15,031210,서울보증보험,2025-09-22,2025-09-23,2025-11-11,0.04559813084112149,4559813.08411215,MAX,0.2569832402234637,0.30339805825242716,1.0,0.0,0.0,0.13484153351262987,0.7324837838535435,4503974600.0,0.005607476635514018,-0.044859813084112146,0.016822429906542057,-0.0616822429906542,-0.0691588785046729,0.028037383177570093,-0.07570093457943926,-0.05794392523364486,0.028037383177570093,-0.102803738317757,-0.05420560747663551,0.06542056074766354,-0.102803738317757
iter01_relaxed_baseline,post,BULL,2025-09-22,199800,툴젠,2025-09-29,2025-09-30,2025-10-17,0.06557142857142857,6557142.857142857,TRAIL,0.3391959798994975,0.3400673400673401,1.0,0.0,0.050865800865800864,0.27561744613767736,4.982957250309435,11434107600.0,0.011428571428571429,0.26666666666666666,0.37142857142857144,-0.07523809523809524,0.06666666666666667,0.37142857142857144,-0.07523809523809524,0.07428571428571429,0.37142857142857144,-0.07523809523809524,0.18857142857142858,0.579047619047619,-0.11904761904761904
iter01_relaxed_baseline,post,BULL,2025-10-01,232140,와이씨,2025-10-15,2025-10-16,2025-11-05,-0.123,-12300000.0,STOP,0.2826388888888889,0.4342629482071713,0.9789473684210527,0.021052631578947368,0.05509641873278237,0.1212764400204933,0.5902184519684885,14096805240.0,0.006578947368421052,-0.08552631578947369,0.02368421052631579,-0.1118421052631579,-0.05263157894736842,0.02368421052631579,-0.1118421052631579,-0.09539473684210527,0.02368421052631579,-0.17434210526315788,0.005263157894736842,0.14342105263157895,-0.20526315789473684
iter01_relaxed_baseline,post,BULL,2025-10-13,458870,씨어스테크놀로지,2025-10-20,2025-10-21,2025-12-09,0.4812681258549932,48126812.58549932,TRAIL,0.2936746987951807,1.1734860883797054,1.0,0.0,0.02401129943502825,0.1185682326621924,0.44500812421687286,4329627500.0,0.012311901504787962,0.06429548563611491,0.11901504787961696,-0.058823529411764705,0.12311901504787962,0.14774281805745554,-0.058823529411764705,0.8454172366621067,0.9097127222982216,-0.058823529411764705,0.7318741450068399,0.9097127222982216,-0.058823529411764705
iter01_relaxed_baseline,post,BULL,2025-10-15,089890,코세스,2025-10-22,2025-10-23,2025-11-25,0.005032128514056224,503212.85140562244,TRAIL,0.49714285714285716,1.505966587112172,0.9361702127659575,0.06382978723404255,0.07383966244725738,0.3552733178901403,0.7825074093110386,7524521550.0,0.07028112449799197,0.1465863453815261,0.21887550200803213,0.0,0.27309236947791166,0.30120481927710846,0.0,0.17269076305220885,0.3092369477911647,0.0,0.004016064257028112,0.3092369477911647,-0.2497991967871486
iter01_relaxed_baseline,post,BULL,2025-10-22,067310,하나마이크론,2025-10-29,2025-10-30,2025-11-10,-0.123,-12300000.0,STOP,0.38410852713178295,1.4225352112676057,0.9767441860465116,0.023255813953488372,0.05142857142857143,0.09752460483149418,1.2480700648918992,66382471200.0,0.13443830570902393,0.027624309392265192,0.14548802946593,-0.04604051565377532,-0.0423572744014733,0.14548802946593,-0.1289134438305709,-0.06077348066298342,0.14548802946593,-0.17495395948434622,0.3351749539594843,0.3406998158379374,-0.17495395948434622
iter01_relaxed_baseline,post,BULL,2025-10-22,000660,SK하이닉스,2025-10-29,2025-10-30,2025-12-11,0.009544802867383514,954480.2867383513,MAX,0.3509865005192108,0.7932960893854749,0.9722222222222222,0.027777777777777776,0.03717472118959108,0.2698412698412698,1.1953036095123852,2680091298000.0,0.017921146953405017,0.06272401433691756,0.11827956989247312,-0.04659498207885305,0.0967741935483871,0.15770609318996415,-0.04659498207885305,-0.025089605734767026,0.15770609318996415,-0.10215053763440861,0.507168458781362,0.5304659498207885,-0.10215053763440861
iter01_relaxed_baseline,post,BULL,2025-10-29,172670,에이엘티,2025-11-05,2025-11-06,2025-11-07,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.35094001790510293,0.6025824964131994,0.9316770186335404,0.06832298136645963,0.03842794759825328,0.060423634336677814,0.7466400131602023,4406326990.0,0.01,-0.09166666666666666,0.03916666666666667,-0.11833333333333333,-0.10833333333333334,0.03916666666666667,-0.215,-0.13166666666666665,0.03916666666666667,-0.215,0.2875,0.31666666666666665,-0.215
iter01_relaxed_baseline,post,BULL,2025-11-03,174900,앱클론,2025-11-10,2025-11-11,2025-12-23,0.6186216216216216,61862162.16216216,MAX,0.2676991150442478,1.0695970695970696,0.9298245614035088,0.07017543859649122,0.06575963718820861,0.16903790667595264,1.7769135152435342,10496322000.0,0.02079002079002079,0.30145530145530147,0.32224532224532226,-0.018711018711018712,0.4656964656964657,0.5051975051975052,-0.018711018711018712,0.525987525987526,0.7879417879417879,-0.018711018711018712,,,
iter01_relaxed_baseline,post,BULL,2025-11-05,115180,큐리언트,2025-11-12,2025-11-13,2025-12-26,0.13272854291417166,13272854.291417167,MAX,0.36498800959232613,0.9781783681214421,0.9298245614035088,0.07017543859649122,0.10738255033557047,0.19556553872907761,1.1947052388389914,9908811000.0,0.10778443113772455,0.0658682634730539,0.19560878243512975,-0.03592814371257485,0.1217564870259481,0.19560878243512975,-0.1157684630738523,0.14171656686626746,0.3413173652694611,-0.1157684630738523,,,
iter01_relaxed_baseline,post,BULL,2025-11-10,353200,대덕전자,2025-11-17,2025-11-18,2026-01-02,-0.03821126760563381,-3821126.7605633806,MAX,0.3668076109936575,1.0170575692963753,0.9560439560439561,0.04395604395604396,0.05567010309278351,0.24302015052197135,0.7752592540012564,96293171200.0,0.022132796780684104,0.06438631790744467,0.0925553319919517,-0.0482897384305835,-0.04426559356136821,0.0925553319919517,-0.06338028169014084,-0.09456740442655935,0.0925553319919517,-0.10362173038229376,,,
iter01_relaxed_baseline,post,BULL,2025-11-12,010950,S-Oil,2025-11-19,2025-11-20,2025-11-24,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.26171428571428573,0.4297385620915033,1.0,0.0,0.023890784982935155,0.14358322744599747,1.67419492206564,70254090000.0,0.003367003367003367,-0.12794612794612795,0.016835016835016835,-0.13804713804713806,-0.08641975308641975,0.016835016835016835,-0.14814814814814814,-0.09652076318742986,0.016835016835016835,-0.14814814814814814,,,
iter01_relaxed_baseline,post,BULL,2025-12-02,043260,성호전자,2025-12-09,2025-12-10,2026-01-16,1.462160075329567,146216007.5329567,TRAIL,0.3520140105078809,1.7061611374407584,1.0,0.0,0.11333333333333333,0.9202759678037562,2.140620539538767,19477111470.0,0.17702448210922786,0.21468926553672316,0.2693032015065913,-0.09981167608286252,0.4613935969868173,0.6290018832391714,-0.09981167608286252,1.5725047080979284,1.7401129943502824,-0.09981167608286252,,,
iter01_relaxed_baseline,post,BULL,2025-12-30,368770,파이버프로,2026-01-09,2026-01-12,2026-01-13,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.4740740740740741,0.8,0.9202453987730062,0.07975460122699386,0.0879725085910653,0.48995246835145184,1.8594880964434064,22270229710.0,0.051266213712168,-0.18221124150710316,0.05806053119209389,-0.23409512044471897,0.0506485484867202,0.19827053736874614,-0.23409512044471897,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-06,105840,우진,2026-01-13,2026-01-14,2026-05-19,-0.005380952380952381,-538095.2380952381,TRAIL,0.2818134981968058,0.3035594358629953,0.9565217391304348,0.043478260869565216,0.024509803921568627,0.11001938550601482,0.6956141088052983,19747615800.0,0.016666666666666666,0.24761904761904763,0.36428571428571427,-0.03571428571428571,0.24523809523809523,0.39285714285714285,-0.03571428571428571,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-07,005935,삼성전자우,2026-01-14,2026-01-15,2026-05-20,0.7198682170542635,71986821.70542635,MAX,0.2623426911907067,0.4757142857142857,0.9545454545454546,0.045454545454545456,0.018627450980392157,0.13328970331588133,0.8321760023329035,287159755100.0,0.03488372093023256,0.07848837209302326,0.11337209302325581,-0.006782945736434108,0.12015503875968993,0.17344961240310078,-0.006782945736434108,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-07,240810,원익IPS,2026-01-14,2026-01-15,2026-05-19,0.4760575916230366,47605759.162303664,MAX,0.33460076045627374,0.3915343915343915,0.9393939393939394,0.06060606060606061,0.027559055118110236,0.14381710612811335,0.6326559199092395,39378322800.0,0.01832460732984293,0.0,0.05759162303664921,-0.058900523560209424,0.45287958115183247,0.5130890052356021,-0.058900523560209424,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-14,000250,삼천당제약,2026-01-21,2026-01-22,2026-05-19,0.2794561403508772,27945614.03508772,TRAIL,0.2504970178926441,0.22384428223844283,0.98,0.02,0.048598130841121495,0.12537612838515547,1.2633090829612514,105545979000.0,0.11052631578947368,0.7017543859649122,0.7175438596491228,-0.012280701754385965,0.2824561403508772,1.0649122807017544,-0.012280701754385965,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-20,240810,원익IPS,2026-01-27,2026-01-28,2026-05-19,0.20944635193133046,20944635.193133045,MAX,0.35294117647058826,0.30313588850174217,0.958904109589041,0.0410958904109589,0.07529411764705882,0.19360104472739145,1.4032989172184722,116791285600.0,0.12017167381974249,0.18240343347639484,0.296137339055794,-0.018776824034334765,,,,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-21,357780,솔브레인,2026-01-28,2026-01-29,2026-02-02,-0.050673098751418844,-5067309.875141884,TRAIL,0.2709867452135493,0.2413162705667276,0.96,0.04,0.12704918032786885,0.3581364721376245,2.6002135358862266,71225962500.0,0.021566401816118047,-0.08967082860385925,0.20317820658342792,-0.11010215664018161,,,,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-27,005850,에스엘,2026-02-03,2026-02-04,2026-05-20,0.05826126126126126,5826126.126126125,MAX,0.5114638447971781,0.5706371191135734,0.9565217391304348,0.043478260869565216,0.01107011070110701,0.04970788238674456,0.41700116819351607,12358002800.0,0.010810810810810811,,,,,,,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-27,005930,삼성전자,2026-02-03,2026-02-04,2026-05-20,0.6850733944954128,68507339.44954129,MAX,0.29529780564263325,0.5870646766169154,1.0,0.0,0.060797973400886635,0.12047628603919995,1.2027071987849838,6118743677500.0,0.03425076452599388,,,,,,,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-27,101490,에스앤에스텍,2026-02-03,2026-02-04,2026-05-19,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3663101604278075,0.34290843806104127,1.0,0.0,0.03348729792147806,0.2901830762577483,0.5449516924122023,37765509500.0,0.014891179839633447,,,,,,,,,,,,
iter01_relaxed_baseline,post,BULL,2026-01-27,000660,SK하이닉스,2026-02-03,2026-02-04,2026-05-20,0.9709819004524887,97098190.04524887,MAX,0.2625,0.4336917562724014,1.0,0.0,0.03775743707093822,0.16066287030520188,1.0907865385229463,4782191966000.0,0.01809954751131222,,,,,,,,,,,,
iter02_vol07,pre,BULL,2012-06-14,078340,컴투스,2012-06-21,2012-06-22,2012-08-03,-0.016953488372093022,-1695348.8372093022,MAX,0.3333333333333333,0.9182692307692307,1.0,0.0,0.0654911838790932,0.20788121073672186,0.996438789757331,24082659000.0,0.046511627906976744,-0.046511627906976744,0.06976744186046512,-0.06046511627906977,0.08372093023255814,0.10697674418604651,-0.06395348837209303,0.0034883720930232558,0.10813953488372093,-0.10697674418604651,0.4116279069767442,0.6441860465116279,-0.10697674418604651
iter02_vol07,pre,BULL,2012-06-14,039530,씨앤케이인터,2012-06-21,2012-06-22,2012-07-02,0.2658588007736944,26585880.07736944,TRAIL,0.4934640522875817,0.3783783783783784,1.0,0.0,0.05510204081632653,0.7040210942649967,1.5833737423883882,5319397490.0,0.13539651837524178,0.2688588007736944,0.7001934235976789,0.0,0.19922630560928434,0.7001934235976789,-0.05029013539651837,0.22823984526112184,0.7001934235976789,-0.05029013539651837,0.12572533849129594,0.7911025145067698,-0.05029013539651837
iter02_vol07,pre,BULL,2012-06-20,053160,프리엠스,2012-06-27,2012-06-28,2012-07-05,0.012,1200000.0,TRAIL,0.4722921914357683,0.32998324958123953,1.0,0.0,0.0946969696969697,0.5192535155736627,3.887634131475943,13071539360.0,0.10666666666666667,0.015,0.27166666666666667,-0.021666666666666667,-0.11166666666666666,0.27166666666666667,-0.15,-0.25666666666666665,0.27166666666666667,-0.2575,-0.22083333333333333,0.27166666666666667,-0.2733333333333333
iter02_vol07,pre,BULL,2012-08-14,038290,마크로젠,2012-08-22,2012-08-23,2012-10-08,0.15869544740973313,15869544.740973312,MAX,0.2540834845735027,0.3775,1.0,0.0,0.059422750424448216,0.22919334186939821,2.2254058130853167,10992009600.0,0.05023547880690738,0.054945054945054944,0.14285714285714285,-0.02511773940345369,0.02197802197802198,0.14285714285714285,-0.02511773940345369,0.0,0.14285714285714285,-0.07535321821036106,-0.012558869701726845,0.22762951334379905,-0.07535321821036106
iter02_vol07,pre,BULL,2012-08-23,048260,오스템임플란트,2012-08-30,2012-08-31,2012-09-17,-0.123,-12300000.0,STOP,0.25210084033613445,0.8378378378378378,0.9444444444444444,0.05555555555555555,0.020161290322580645,0.2154696132596685,1.417798428339595,24448655000.0,0.029411764705882353,0.00196078431372549,0.10392156862745099,-0.047058823529411764,-0.07058823529411765,0.10392156862745099,-0.07450980392156863,0.07647058823529412,0.10392156862745099,-0.12352941176470589,0.09803921568627451,0.3254901960784314,-0.12352941176470589
iter02_vol07,pre,BULL,2012-09-07,044380,주연테크,2012-09-14,2012-09-17,2012-09-24,-0.123,-12300000.0,STOP,0.5139240506329114,1.1085409252669038,1.0,0.0,0.06451612903225806,0.36723807550883003,0.723193069240168,5662821120.0,0.015384615384615385,-0.12692307692307692,0.11538461538461539,-0.1346153846153846,-0.18461538461538463,0.11538461538461539,-0.29307692307692307,0.011538461538461539,0.11538461538461539,-0.31153846153846154,-0.5146153846153846,0.11538461538461539,-0.5453846153846154
iter02_vol07,pre,BULL,2012-09-10,102940,코오롱생명과학,2012-09-17,2012-09-18,2012-10-29,-0.027906600249066,-2790660.0249066,TRAIL,0.28403141361256545,0.7850467289719626,0.9545454545454546,0.045454545454545456,0.020356234096692113,0.07090399252236614,1.0110576187889877,5382141800.0,0.0062266500622665,0.20797011207970112,0.21793275217932753,-0.0136986301369863,0.1793275217932752,0.2266500622665006,-0.0136986301369863,0.047322540473225407,0.24906600249066002,-0.014943960149439602,-0.047322540473225407,0.24906600249066002,-0.15566625155666253
iter02_vol07,pre,BULL,2012-09-10,066410,캔들미디어,2012-09-17,2012-09-18,2012-09-20,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.5429657794676807,0.27053140096618356,1.0,0.0,0.05660377358490566,0.8033974720231867,0.7384788581699592,8441549760.0,0.08409090909090909,-0.4636363636363636,0.17727272727272728,-0.4636363636363636,-0.2863636363636364,0.17727272727272728,-0.47954545454545455,-0.45227272727272727,0.17727272727272728,-0.5772727272727273,-0.6304545454545455,0.17727272727272728,-0.6586363636363637
iter02_vol07,pre,BULL,2012-09-13,046140,SBS콘텐츠허브,2012-09-20,2012-09-21,2012-09-25,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.2795031055900621,0.40611353711790393,1.0,0.0,0.015060240963855422,0.15827461763189551,1.0223786602372917,3635454900.0,0.011764705882352941,-0.0029411764705882353,0.026470588235294117,-0.07058823529411765,0.0,0.029411764705882353,-0.07058823529411765,-0.011764705882352941,0.07647058823529412,-0.10294117647058823,-0.25,0.07647058823529412,-0.25588235294117645
iter02_vol07,pre,BULL,2012-09-18,105630,한세실업,2012-09-25,2012-09-26,2012-12-07,0.13132835820895522,13132835.820895523,TRAIL,0.2596899224806202,0.205607476635514,0.9285714285714286,0.07142857142857142,0.03076923076923077,0.07630522088353414,1.099556048770412,5093098800.0,0.022388059701492536,0.11940298507462686,0.16417910447761194,-0.011194029850746268,0.12313432835820895,0.16417910447761194,-0.011194029850746268,0.13432835820895522,0.2462686567164179,-0.011194029850746268,0.1865671641791045,0.44029850746268656,-0.011194029850746268
iter02_vol07,pre,BULL,2012-09-26,123330,제닉,2012-10-05,2012-10-08,2012-10-16,-0.123,-12300000.0,STOP,0.323943661971831,0.25048923679060664,0.9333333333333333,0.06666666666666667,0.04032258064516129,0.08112638283607107,0.9738086806160352,11413146000.0,0.026153846153846153,-0.04923076923076923,0.033846153846153845,-0.05076923076923077,-0.07692307692307693,0.033846153846153845,-0.19384615384615383,-0.04923076923076923,0.033846153846153845,-0.19384615384615383,-0.45692307692307693,0.033846153846153845,-0.46923076923076923
iter02_vol07,pre,BULL,2012-10-08,026040,로만손,2012-10-15,2012-10-16,2012-10-18,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.257843137254902,0.5156017830609212,1.0,0.0,0.12195121951219512,0.4243690973834959,4.183544531700991,28137951600.0,0.00749063670411985,-0.1348314606741573,0.13108614232209737,-0.20599250936329588,-0.20599250936329588,0.13108614232209737,-0.25842696629213485,-0.18726591760299627,0.13108614232209737,-0.25842696629213485,-0.1760299625468165,0.13108614232209737,-0.3153558052434457
iter02_vol07,pre,BULL,2013-03-06,038950,파인디지털,2013-03-13,2013-03-14,2013-04-25,0.016801980198019803,1680198.0198019804,MAX,0.2723535457348407,0.47424242424242424,0.9361702127659575,0.06382978723404255,0.036458333333333336,0.04030529562444456,1.362110499335876,5267132000.0,0.0594059405940594,0.024752475247524754,0.0891089108910891,-0.009900990099009901,0.0297029702970297,0.0891089108910891,-0.009900990099009901,-0.01485148514851485,0.0891089108910891,-0.0891089108910891,-0.22574257425742575,0.12871287128712872,-0.2712871287128713
iter02_vol07,pre,BULL,2013-03-07,049180,코리아본뱅크,2013-03-14,2013-03-15,2013-03-20,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.30185185185185187,0.44,0.9333333333333333,0.06666666666666667,0.01282051282051282,0.181337852656764,0.834643004953899,6847377930.0,0.021367521367521368,-0.07264957264957266,0.042735042735042736,-0.10256410256410256,-0.09829059829059829,0.042735042735042736,-0.15128205128205127,3.9572649572649574,3.9572649572649574,-0.21794871794871795,2.8632478632478633,5.042735042735043,-0.21794871794871795
iter02_vol07,pre,BULL,2013-03-27,060590,씨티씨바이오,2013-04-03,2013-04-04,2013-05-14,-0.123,-12300000.0,STOP,0.34923076923076923,0.4840182648401826,0.9512195121951219,0.04878048780487805,0.060092449922958396,0.16937197246536925,1.128824829524203,28228640000.0,0.008823529411764706,-0.03529411764705882,0.07205882352941176,-0.11470588235294117,0.06764705882352941,0.07205882352941176,-0.11470588235294117,0.0058823529411764705,0.08529411764705883,-0.11470588235294117,-0.24705882352941178,0.08529411764705883,-0.375
iter02_vol07,pre,BULL,2013-04-26,950110,SBI액시즈,2013-05-06,2013-05-07,2013-06-04,-0.069006600660066,-6900660.0660066,TRAIL,0.3941368078175896,0.584516129032258,0.9714285714285714,0.02857142857142857,0.039655172413793106,0.2654774396642183,1.2395212926298886,5344606080.0,0.04950495049504951,0.16666666666666666,0.22442244224422442,-0.026402640264026403,0.0594059405940594,0.22442244224422442,-0.041254125412541254,-0.12376237623762376,0.22442244224422442,-0.1353135313531353,-0.3341584158415842,0.22442244224422442,-0.34075907590759075
iter02_vol07,pre,BULL,2013-05-13,002780,진흥기업,2013-05-21,2013-05-22,2013-05-23,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.2631578947368421,1.2810734463276836,1.0,0.0,0.1780821917808219,0.41961043248596896,4.463397626602849,6333229200.0,0.03296703296703297,0.5010989010989011,0.6131868131868132,-0.07252747252747253,0.23076923076923078,0.6131868131868132,-0.07252747252747253,0.0967032967032967,0.6131868131868132,-0.08131868131868132,-0.06593406593406594,0.6131868131868132,-0.08791208791208792
iter02_vol07,pre,BULL,2013-05-16,004960,한신공영,2013-05-24,2013-05-27,2013-06-07,-0.123,-12300000.0,STOP,0.3008695652173913,0.29504504504504503,1.0,0.0,0.036734693877551024,0.24699297952771368,1.2394867330993717,3593325300.0,0.01568627450980392,0.043137254901960784,0.09411764705882353,-0.00784313725490196,-0.00392156862745098,0.09411764705882353,-0.12156862745098039,-0.09019607843137255,0.09411764705882353,-0.13333333333333333,0.00392156862745098,0.14901960784313725,-0.13333333333333333
