period,regime,trade_date,rank_on_day,raw_count_on_day,asset_code,asset_name,close_price,score,range20,ret60,ret20,ma60_dist,candle_loc,upper_shadow,body_ret,vol_exp,trade_amount,close_3d,max_3d,min_3d,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_40d,max_40d,min_40d,close_60d,max_60d,min_60d,winner_20,winner_50,early_loser,failed_20
pre,BULL,2015-04-09,5,25,065170,엔알디,2395.0,2.1498351332691024,0.49478079331941544,1.00418410041841,0.6073825503355704,0.6508702395312769,0.4925373134328358,0.029850746268656716,-0.06262230919765166,0.690850204656296,4812421990.0,0.32776617954070986,0.44467640918580376,-0.0041753653444676075,0.21503131524008356,0.44467640918580376,-0.0041753653444676075,0.06680584551148216,0.44467640918580376,-0.039665970772442605,0.08350730688935282,0.44467640918580376,-0.08977035490605423,0.12317327766179531,0.44467640918580376,-0.08977035490605423,0.13569937369519836,0.44467640918580376,-0.09812108559498955,True,False,False,False
pre,BULL,2015-04-09,6,25,047080,한빛소프트,12900.0,2.0852043741341264,0.49612403100775193,0.9575113808801214,0.6329113924050633,0.631568962246253,1.0,0.0,0.11206896551724138,1.5405939452030077,27360861300.0,-0.13178294573643412,0.10077519379844957,-0.17441860465116277,-0.07751937984496127,0.10077519379844957,-0.17441860465116277,-0.007751937984496138,0.13953488372093026,-0.17441860465116277,-0.1821705426356589,0.13953488372093026,-0.21705426356589153,-0.3069767441860465,0.13953488372093026,-0.3565891472868217,-0.24806201550387597,0.13953488372093026,-0.3674418604651163,False,False,True,False
pre,BULL,2015-04-09,7,25,063170,서울옥션,11600.0,1.906769404680653,0.30775862068965515,1.0458553791887126,0.3859020310633214,0.5531554048022851,0.9444444444444444,0.05555555555555555,0.05454545454545454,1.2976022471468733,6667274000.0,0.004310344827586299,0.125,-0.06465517241379315,0.07327586206896552,0.14655172413793105,-0.06465517241379315,0.23706896551724133,0.2887931034482758,-0.06465517241379315,0.5,0.7241379310344827,-0.06465517241379315,0.8706896551724137,0.9827586206896552,-0.06465517241379315,0.521551724137931,0.9870689655172413,-0.06465517241379315,True,True,False,False
pre,BULL,2015-04-09,8,25,017370,우신시스템,5230.0,1.7805380754083124,0.30019120458891013,1.0271317829457365,0.3496774193548387,0.45321508787366577,1.0,0.0,0.11991434689507495,2.305562974739232,7993113600.0,-0.0449330783938815,0.09560229445506696,-0.04780114722753348,-0.07361376673040154,0.09560229445506696,-0.0994263862332696,-0.14053537284894835,0.09560229445506696,-0.14053537284894835,-0.19789674952198855,0.09560229445506696,-0.26959847036328877,-0.3240917782026769,0.09560229445506696,-0.378585086042065,-0.37667304015296366,0.09560229445506696,-0.37954110898661564,False,False,True,True
pre,BULL,2015-04-09,9,25,024850,피에스엠씨,619.0,1.7343975626663821,0.4087237479806139,0.8046647230320699,0.6775067750677507,0.5210090916536982,1.0,0.0,0.1336996336996337,2.083640680348624,2426523330.0,0.1809369951534734,0.27463651050080773,0.003231017770597644,0.2972536348949919,0.4491114701130856,0.003231017770597644,0.2067851373182552,0.4491114701130856,0.003231017770597644,0.24071082390953147,0.4491114701130856,0.003231017770597644,1.2697899838449112,1.3424878836833605,0.003231017770597644,1.261712439418417,1.617124394184168,0.003231017770597644,True,True,False,False
pre,BULL,2015-04-09,10,25,006090,사조오양,13850.0,1.6724326739472404,0.5046931407942238,0.7119901112484549,0.4687168610816543,0.4557494219045617,0.7058823529411765,0.0,-0.01773049645390071,0.6870434567506326,2040686700.0,0.13718411552346566,0.31046931407942235,-0.028880866425992746,0.1335740072202165,0.31046931407942235,-0.028880866425992746,-0.03971119133574008,0.31046931407942235,-0.08664259927797835,0.12635379061371843,0.40794223826714804,-0.08664259927797835,0.12274368231046928,0.40794223826714804,-0.09025270758122739,0.010830324909747224,0.40794223826714804,-0.09025270758122739,True,False,False,False
pre,BULL,2015-04-09,11,25,014820,동원시스템즈,41550.0,1.6252050522022197,0.35980746089049337,0.8065217391304348,0.5109090909090909,0.45887585218129157,0.55,0.0,-0.010714285714285714,0.347221416723696,995039400.0,-0.044524669073405576,0.010830324909747224,-0.0577617328519856,-0.008423586040914532,0.028880866425992746,-0.0577617328519856,0.1407942238267148,0.1407942238267148,-0.0577617328519856,0.3838748495788207,0.5547533092659447,-0.0577617328519856,0.9566787003610109,1.0481347773766547,-0.0577617328519856,1.4308062575210592,1.4909747292418771,-0.0577617328519856,True,True,False,False
pre,BULL,2015-04-09,12,25,196450,차디오스텍,5380.0,1.504972249497901,0.4024163568773234,0.6427480916030535,0.5437589670014347,0.4598078010175241,0.9375,0.0625,0.03461538461538462,0.49184177390550393,4747473400.0,-0.06691449814126393,0.05762081784386619,-0.07620817843866168,-0.052044609665427455,0.05762081784386619,-0.10408921933085502,-0.19702602230483268,0.05762081784386619,-0.20260223048327142,-0.266728624535316,0.05762081784386619,-0.34944237918215615,-0.30390334572490707,0.05762081784386619,-0.4117100371747212,-0.3029739776951673,0.05762081784386619,-0.4117100371747212,False,False,True,True
pre,BULL,2015-04-09,13,25,052460,아이크래프트,4585.0,1.3751711548013408,0.3075245365321701,0.6087719298245614,0.4328125,0.4588746884446094,1.0,0.0,0.007692307692307693,2.018965811625174,3147231115.0,0.1428571428571428,0.1559432933478735,-0.08178844056706647,0.26281352235550703,0.3129770992366412,-0.08178844056706647,0.16684841875681578,0.36750272628135217,-0.08178844056706647,0.1864776444929117,0.36750272628135217,-0.08178844056706647,1.6608505997818974,2.1515812431842964,-0.08178844056706647,1.8462377317339151,3.176663031624864,-0.08178844056706647,True,True,False,False
pre,BULL,2015-04-09,14,25,015540,핫텍,4400.0,1.3216367346978557,0.45,0.3793103448275862,0.543859649122807,0.49232638987026944,1.0,0.0,0.024447031431897557,2.5362735323786807,3790111600.0,0.1261363636363637,0.1454545454545455,-0.03181818181818186,0.21818181818181825,0.26136363636363646,-0.03181818181818186,0.4318181818181819,0.4750000000000001,-0.03181818181818186,0.38181818181818183,0.49318181818181817,-0.03181818181818186,0.5568181818181819,0.7272727272727273,-0.03181818181818186,0.2954545454545454,0.7272727272727273,-0.03181818181818186,True,True,False,False
pre,BULL,2015-04-09,15,25,078020,이트레이드증권,14600.0,1.2949640833266944,0.39863013698630134,0.4762386248736097,0.48223350253807107,0.4200953214667834,0.5625,0.0,-0.023411371237458192,1.0849392731134138,1414871400.0,0.11301369863013688,0.226027397260274,0.017123287671232834,0.06164383561643838,0.226027397260274,0.017123287671232834,0.010273972602739656,0.226027397260274,-0.06849315068493156,-0.13013698630136983,0.226027397260274,-0.1917808219178082,-0.03082191780821919,0.226027397260274,-0.23630136986301364,-0.1404109589041096,0.226027397260274,-0.23630136986301364,True,False,False,False
pre,BULL,2015-04-09,16,25,084690,대상홀딩스,26650.0,1.1756570469005045,0.2626641651031895,0.5816023738872403,0.356234096692112,0.33139050791007485,0.95,0.05,0.03495145631067961,0.8098721263271084,1300653250.0,-0.0018761726078799779,0.016885553470919357,-0.039399624765478425,0.011257035647279645,0.024390243902439046,-0.039399624765478425,0.045028142589118136,0.045028142589118136,-0.039399624765478425,0.016885553470919357,0.06378986866791747,-0.06566604127579734,-0.10131332082551592,0.09943714821763594,-0.1313320825515948,-0.16322701688555352,0.09943714821763594,-0.17260787992495308,False,False,False,False
pre,BULL,2015-04-09,17,25,084680,이월드,2540.0,1.149912349883191,0.35236220472440943,0.45558739255014324,0.3194805194805195,0.34196275260863823,0.9642857142857143,0.03571428571428571,0.018036072144288578,1.820239556801324,7347778040.0,-0.08661417322834641,0.04921259842519676,-0.09842519685039375,-0.08267716535433067,0.04921259842519676,-0.09842519685039375,-0.1476377952755905,0.04921259842519676,-0.17913385826771655,-0.16732283464566933,0.04921259842519676,-0.26771653543307083,-0.14960629921259838,0.07874015748031504,-0.26771653543307083,-0.1889763779527559,0.07874015748031504,-0.26771653543307083,False,False,True,True
pre,BULL,2015-04-09,18,25,006800,대우증권,14800.0,1.1450526863999988,0.30067567567567566,0.5071283095723014,0.3767441860465116,0.3372487011520217,0.8571428571428571,0.0,-0.003367003367003367,0.7852033385346534,39696900400.0,0.1114864864864864,0.15540540540540548,0.016891891891891886,0.14527027027027017,0.15540540540540548,0.016891891891891886,0.21283783783783794,0.2533783783783783,0.016891891891891886,0.057432432432432456,0.2533783783783783,-0.030405405405405372,0.04054054054054057,0.2533783783783783,-0.07770270270270274,-0.006756756756756799,0.2533783783783783,-0.07770270270270274,True,False,False,False
pre,BULL,2015-04-09,19,25,016450,한세예스24홀딩스,17850.0,1.1412213910688112,0.25770308123249297,0.5521739130434783,0.3173431734317343,0.33134439679283983,0.9615384615384616,0.038461538461538464,0.0377906976744186,1.187581498682249,1577707950.0,0.019607843137254832,0.06162464985994398,-0.01680672268907568,0.014005602240896309,0.06162464985994398,-0.01680672268907568,-0.07002801120448177,0.06162464985994398,-0.07282913165266103,0.07563025210084029,0.11764705882352944,-0.16806722689075626,0.12324929971988796,0.19327731092436973,-0.16806722689075626,0.2633053221288515,0.3221288515406162,-0.16806722689075626,False,False,False,False
pre,BULL,2015-04-09,20,25,159910,CS엘쏠라,8630.0,1.0490665141672666,0.2734646581691773,0.5301418439716312,0.09378960709759189,0.24546001202645815,1.0,0.0,0.02738095238095238,0.8298473752769573,1043211660.0,0.0011587485515642815,0.08227114716106598,-0.018539976825028948,-0.06952491309385866,0.15063731170336037,-0.10776361529548084,0.10081112398609493,0.15063731170336037,-0.10776361529548084,-0.7983777520278099,0.15874855156431056,-0.8117033603707995,-0.813441483198146,0.15874855156431056,-0.8279258400926999,-0.7977983777520278,0.15874855156431056,-0.8279258400926999,False,False,True,False
pre,BULL,2015-04-09,21,25,079000,와토스코리아,17450.0,1.0146492691103166,0.3467048710601719,0.40725806451612906,0.29739776951672864,0.2606863335340157,0.5238095238095238,0.0,-0.027855153203342618,2.0102396714881743,1332621600.0,0.0,0.06017191977077374,-0.028653295128939882,-0.02005730659025784,0.06017191977077374,-0.028653295128939882,0.002865329512893977,0.06017191977077374,-0.054441260744985676,0.03151862464183375,0.0773638968481376,-0.054441260744985676,-0.1260744985673352,0.0773638968481376,-0.15186246418338112,-0.1146131805157593,0.0773638968481376,-0.15186246418338112,False,False,False,False
pre,BULL,2015-04-09,22,25,056080,유진로봇,7280.0,1.0026329595642702,0.25961538461538464,0.5041322314049587,0.2235294117647059,0.23888534354392682,0.9,0.0,-0.0027397260273972603,1.0605147850571235,6134339120.0,-0.050824175824175866,0.016483516483516425,-0.05631868131868134,-0.04670329670329665,0.016483516483516425,-0.08104395604395609,0.024725274725274637,0.09065934065934056,-0.12774725274725274,-0.1071428571428571,0.09065934065934056,-0.146978021978022,-0.1565934065934066,0.09065934065934056,-0.21153846153846156,-0.28296703296703296,0.09065934065934056,-0.29258241758241754,False,False,True,True
pre,BULL,2015-04-09,23,25,097780,에스맥,6920.0,0.9394351168942157,0.2904624277456647,0.32821497120921306,0.3359073359073359,0.32075771793933794,1.0,0.0,0.02823179791976226,0.5389057090283377,3452118120.0,-0.07514450867052025,0.01878612716762995,-0.08092485549132944,-0.08526011560693647,0.01878612716762995,-0.1054913294797688,-0.09537572254335258,0.01878612716762995,-0.11127167630057799,-0.05635838150289019,0.01878612716762995,-0.11127167630057799,-0.2109826589595376,0.01878612716762995,-0.26878612716763006,-0.2283236994219653,0.01878612716762995,-0.32080924855491333,False,False,True,True
pre,BULL,2015-04-09,24,25,007540,샘표식품,41000.0,0.7544402059609523,0.28292682926829266,0.26153846153846155,0.25,0.20997491515419803,0.7,0.0,-0.021479713603818614,1.3184709036384346,2261355000.0,0.007317073170731714,0.09268292682926838,-0.0060975609756097615,0.09512195121951228,0.1658536585365853,-0.0060975609756097615,0.014634146341463428,0.1658536585365853,-0.07682926829268288,-0.056097560975609806,0.1658536585365853,-0.12682926829268293,0.2219512195121951,0.2707317073170732,-0.12682926829268293,0.4902439024390244,0.7292682926829268,-0.12682926829268293,False,True,False,False
pre,BULL,2015-04-09,25,25,104120,신성에프에이,2300.0,0.7317448631134195,0.2543478260869565,0.3939393939393939,0.2849162011173184,0.08345764308706909,1.0,0.0,0.022222222222222223,0.5157373001775618,906372500.0,-0.11956521739130432,0.07391304347826089,-0.13913043478260867,-0.13260869565217392,0.07391304347826089,-0.14347826086956517,-0.12391304347826082,0.07391304347826089,-0.16956521739130437,0.19782608695652182,0.29130434782608705,-0.16956521739130437,0.241304347826087,0.34565217391304337,-0.16956521739130437,-0.10869565217391308,0.34565217391304337,-0.16956521739130437,True,False,True,False
pre,BULL,2015-04-10,1,35,011000,진원생명과학,8830.0,5.571115869283597,0.3023782559456399,4.51875,0.4082934609250399,0.7499876133379577,1.0,0.0,0.0011337868480725624,2.3918475446114824,16130105370.0,0.058890147225368006,0.14382785956964894,-0.035107587768969384,-0.02604756511891282,0.14382785956964894,-0.05209513023782564,-0.01245753114382786,0.14382785956964894,-0.15062287655719142,-0.013590033975084959,0.14382785956964894,-0.15062287655719142,0.4382785956964892,1.5821064552661381,-0.15062287655719142,0.3080407701019252,1.5821064552661381,-0.15062287655719142,False,True,True,False
pre,BULL,2015-04-10,2,35,053810,케이엘티,1385.0,3.793418918311949,0.49097472924187724,2.098434004474273,0.4205128205128205,1.204010184595799,1.0,0.0,0.12601626016260162,0.7696864694987365,3217245585.0,0.31046931407942235,0.3574007220216606,0.0072202166064982976,0.2635379061371841,0.371841155234657,0.0072202166064982976,0.3393501805054151,0.46570397111913353,0.0072202166064982976,-0.2815884476534296,0.46570397111913353,-0.2815884476534296,-0.2635379061371841,0.46570397111913353,-0.4223826714801444,-0.46570397111913353,0.46570397111913353,-0.5227436823104693,True,False,False,False
pre,BULL,2015-04-10,3,35,036200,유니셈,7320.0,3.7371702913526064,0.42213114754098363,2.168831168831169,0.6266666666666667,1.1462079749804537,1.0,0.0,0.13137557959814528,1.7240682444210673,4955244720.0,0.004098360655737654,0.07240437158469937,-0.06830601092896171,0.012295081967213184,0.07240437158469937,-0.06830601092896171,0.17486338797814205,0.2103825136612021,-0.14207650273224048,0.32513661202185795,0.36475409836065564,-0.14207650273224048,1.2267759562841531,1.5956284153005464,-0.14207650273224048,1.459016393442623,1.7185792349726774,-0.14207650273224048,True,True,True,False
pre,BULL,2015-04-10,4,35,053300,한국정보인증,11250.0,3.269194993081654,0.4711111111111111,1.8589580686149936,0.7228177641653905,0.9391258133555496,0.6666666666666666,0.0,-0.021739130434782608,0.2319130396159755,3779932500.0,0.14666666666666672,0.1644444444444444,-0.08444444444444443,0.23111111111111104,0.2577777777777779,-0.08444444444444443,0.23555555555555552,0.37777777777777777,-0.08444444444444443,-0.06222222222222218,0.37777777777777777,-0.15111111111111108,-0.23111111111111116,0.37777777777777777,-0.2773333333333333,-0.256,0.37777777777777777,-0.32266666666666666,True,False,False,False
pre,BULL,2015-04-10,5,35,065170,엔알디,2740.0,2.5841879074548877,0.4543795620437956,1.2738589211618256,0.7125,0.8559494242492663,0.9861111111111112,0.013888888888888888,0.1488469601677149,0.9050061837843459,6713594580.0,-0.012773722627737238,0.2627737226277371,-0.012773722627737238,0.031021897810219023,0.2627737226277371,-0.03284671532846717,0.03284671532846706,0.2627737226277371,-0.16058394160583944,-0.02007299270072993,0.2627737226277371,-0.2043795620437956,-0.04744525547445255,0.2627737226277371,-0.2043795620437956,0.025547445255474477,0.2627737226277371,-0.21167883211678828,True,False,True,False
pre,BULL,2015-04-10,6,35,001510,SK증권,1900.0,2.4154793441964704,0.4826315789473684,1.1372328458942633,0.8905472636815921,0.7956149193548385,0.9629629629629629,0.037037037037037035,0.07042253521126761,2.2883235332989087,86130313600.0,-0.023684210526315752,0.047368421052631504,-0.07894736842105265,-0.05789473684210522,0.047368421052631504,-0.08947368421052626,-0.09999999999999998,0.05263157894736836,-0.11578947368421055,-0.21052631578947367,0.05263157894736836,-0.23421052631578942,-0.1842105263157895,0.05263157894736836,-0.32105263157894737,-0.2868421052631579,0.05263157894736836,-0.32105263157894737,False,False,True,True
pre,BULL,2015-04-10,7,35,025900,동화기업,43750.0,2.2149417895873977,0.35314285714285715,1.3148148148148149,0.5350877192982456,0.5469841176297258,0.9493670886075949,0.05063291139240506,0.07099143206854346,1.325716357588754,6814543750.0,0.05142857142857138,0.09600000000000009,-0.02857142857142858,0.005714285714285783,0.09600000000000009,-0.04800000000000004,-0.12,0.09600000000000009,-0.16914285714285715,-0.07999999999999996,0.09600000000000009,-0.20571428571428574,0.10857142857142854,0.2182857142857142,-0.20571428571428574,0.08000000000000007,0.29828571428571427,-0.20571428571428574,False,False,True,True
pre,BULL,2015-04-10,8,35,038500,동양시멘트,7570.0,2.1370105387831244,0.380449141347424,1.181556195965418,0.5705394190871369,0.5750052014702823,1.0,0.0,0.018842530282637954,1.2602705067287303,5158341830.0,-0.015852047556142668,0.03830911492734468,-0.10039630118890353,-0.0515191545574637,0.03830911492734468,-0.10039630118890353,-0.07926023778071334,0.03830911492734468,-0.14398943196829594,-0.08982826948480849,0.03830911492734468,-0.190224570673712,-0.142668428005284,0.03830911492734468,-0.21664464993394983,-0.20343461030383092,0.03830911492734468,-0.2668428005284016,False,False,True,True
pre,BULL,2015-04-10,9,35,033600,이젠텍,2295.0,1.9838406193719527,0.47058823529411764,0.9449152542372882,0.28212290502793297,0.5683371298405467,0.47058823529411764,0.0,-0.03773584905660377,1.0963507239714432,2004342840.0,0.10239651416121998,0.21350762527233114,-0.11111111111111116,-0.03703703703703709,0.21350762527233114,-0.11111111111111116,0.008714596949890963,0.21350762527233114,-0.18082788671023964,-0.006535947712418277,0.21350762527233114,-0.18082788671023964,-0.08496732026143794,0.21350762527233114,-0.21350762527233114,-0.10675381263616557,0.21350762527233114,-0.2527233115468409,True,False,True,False
pre,BULL,2015-04-10,10,35,041910,에스텍파마,13200.0,1.883301301729365,0.36515151515151517,1.018348623853211,0.5085714285714286,0.49980116272463887,1.0,0.0,0.019305019305019305,0.8843856370369175,11108341200.0,-0.06439393939393945,0.05303030303030298,-0.0757575757575758,0.10984848484848486,0.1287878787878789,-0.0757575757575758,0.04166666666666674,0.18181818181818188,-0.0757575757575758,-0.23106060606060608,0.18181818181818188,-0.2742424242424243,0.04924242424242431,0.18181818181818188,-0.2742424242424243,0.981060606060606,2.178030303030303,-0.2742424242424243,False,True,False,False
pre,BULL,2015-04-10,11,35,041920,메디아나,26450.0,1.8253391973353417,0.2684310018903592,1.0992063492063493,0.2273781902552204,0.45770184623863325,1.0,0.0,0.13276231263383298,1.1910065483999357,9114035200.0,0.09262759924385633,0.12665406427221182,-0.060491493383742934,0.07939508506616266,0.2003780718336483,-0.060491493383742934,0.10207939508506625,0.25897920604914937,-0.060491493383742934,0.10396975425330823,0.25897920604914937,-0.060491493383742934,0.0756143667296787,0.25897920604914937,-0.060491493383742934,-0.03780718336483935,0.25897920604914937,-0.11909262759924388,True,False,False,False
pre,BULL,2015-04-10,12,35,001810,무림SP,4680.0,1.8006098454469286,0.40705128205128205,0.7560975609756098,0.6054888507718696,0.6374610024200367,0.9313725490196079,0.06862745098039216,0.10377358490566038,2.99811569502754,4973412600.0,-0.008547008547008517,0.10042735042735051,-0.07264957264957261,-0.10256410256410253,0.10042735042735051,-0.13354700854700852,-0.04914529914529919,0.10042735042735051,-0.18803418803418803,0.05769230769230771,0.10042735042735051,-0.18803418803418803,0.04807692307692313,0.1367521367521367,-0.18803418803418803,0.3717948717948718,0.4871794871794872,-0.18803418803418803,False,False,True,False
pre,BULL,2015-04-10,13,35,025550,한국선재,3525.0,1.7558848702294645,0.30638297872340425,1.0375722543352601,0.2522202486678508,0.4119296371708,1.0,0.0,0.0014204545454545455,0.7208494235688687,8135227650.0,-0.049645390070921946,-0.012765957446808529,-0.10780141843971636,0.031205673758865293,0.06950354609929077,-0.10780141843971636,-0.07375886524822695,0.1304964539007092,-0.10780141843971636,-0.1063829787234043,0.1304964539007092,-0.14893617021276595,-0.16737588652482271,0.1304964539007092,-0.2609929078014185,-0.26524822695035466,0.1304964539007092,-0.30354609929078014,False,False,True,False
pre,BULL,2015-04-10,14,35,041190,우리기술투자,608.0,1.6609702409856744,0.3026315789473684,0.9301587301587302,0.4510739856801909,0.4281799318795757,1.0,0.0,0.12384473197781885,0.9292643876924406,1737117408.0,0.1611842105263157,0.2532894736842106,0.08059210526315796,0.08552631578947367,0.2532894736842106,0.06085526315789469,0.004934210526315708,0.2532894736842106,-0.12335526315789469,-0.03453947368421051,0.2532894736842106,-0.12335526315789469,-0.047697368421052655,0.2532894736842106,-0.1891447368421053,-0.1907894736842105,0.2532894736842106,-0.2220394736842105,True,False,True,False
pre,BULL,2015-04-10,15,35,090470,AST젯텍,5930.0,1.618616982299013,0.41652613827993257,0.6798866855524079,0.6798866855524079,0.5222041584666725,1.0,0.0,0.12310606060606061,1.234695448706422,3965841680.0,-0.07757166947723437,0.050590219224283306,-0.12478920741989885,-0.04890387858347389,0.050590219224283306,-0.14839797639123098,-0.15177065767284992,0.050590219224283306,-0.1602023608768971,-0.11467116357504215,0.050590219224283306,-0.2200674536256324,-0.2403035413153457,0.050590219224283306,-0.269814502529511,-0.40472175379426645,0.050590219224283306,-0.4173693086003373,False,False,True,True
pre,BULL,2015-04-10,16,35,067630,에너지솔루션,2475.0,1.5796218736831813,0.34545454545454546,0.9411764705882353,0.3235294117647059,0.29299085764040045,0.5,0.0,-0.029411764705882353,0.38767578018593907,923746725.0,0.14343434343434347,0.23232323232323226,-0.002020202020202033,-0.014141414141414121,0.23232323232323226,-0.028282828282828243,0.05454545454545445,0.23232323232323226,-0.1393939393939394,0.20404040404040402,0.3616161616161617,-0.1393939393939394,1.286868686868687,1.4161616161616162,-0.1393939393939394,0.9696969696969697,1.4767676767676767,-0.1393939393939394,True,True,True,False
pre,BULL,2015-04-10,17,35,200780,비씨월드제약,31850.0,1.4260477635149855,0.34850863422291994,0.7893258426966292,0.346723044397463,0.28821328659543627,0.9885057471264368,0.011494252873563218,0.14774774774774774,2.5066605747280564,12056944900.0,0.0015698587127157548,0.08634222919937207,-0.10361067503924648,-0.0015698587127158659,0.08634222919937207,-0.10361067503924648,-0.07064364207221352,0.10832025117739397,-0.1161695447409733,-0.03767660910518056,0.10832025117739397,-0.1208791208791209,0.1020408163265305,0.25588697017268447,-0.1208791208791209,0.1428571428571428,0.4583987441130297,-0.1208791208791209,False,False,True,False
pre,BULL,2015-04-10,18,35,007720,대명엔터프라이즈,1600.0,1.393310098269995,0.353125,0.6701461377870563,0.4349775784753363,0.37003896048293883,1.0,0.0,0.056105610561056105,0.7314933405107314,2841913600.0,0.0625,0.15312499999999996,0.0,0.13749999999999996,0.15312499999999996,0.0,0.11250000000000004,0.1812499999999999,-0.0625,0.21875,0.3500000000000001,-0.0625,-0.05625000000000002,0.3500000000000001,-0.13749999999999996,-0.059374999999999956,0.3500000000000001,-0.22812500000000002,True,False,False,False
pre,BULL,2015-04-10,19,35,005945,NH투자증권우,9250.0,1.2437181050502817,0.29081081081081084,0.5677966101694916,0.3930722891566265,0.3851106840699792,0.94,0.06,0.05353075170842825,2.8197421991586897,3511327750.0,-0.010810810810810811,0.044324324324324316,-0.044324324324324316,-0.032432432432432434,0.044324324324324316,-0.046486486486486456,-0.010810810810810811,0.044324324324324316,-0.0562162162162162,-0.0972972972972973,0.044324324324324316,-0.13729729729729734,-0.12972972972972974,0.044324324324324316,-0.16540540540540538,-0.16648648648648645,0.044324324324324316,-0.19783783783783782,False,False,False,True
pre,BULL,2015-04-10,20,35,002310,아세아제지,35700.0,1.2282022039298452,0.27450980392156865,0.6451612903225806,0.3246753246753247,0.30853110968569597,0.9259259259259259,0.07407407407407407,0.034782608695652174,1.263814576850463,1511538000.0,0.03921568627450989,0.04481792717086841,-0.03081232492997199,0.03361344537815136,0.04481792717086841,-0.03081232492997199,-0.14005602240896353,0.04481792717086841,-0.15266106442577032,-0.11904761904761907,0.04481792717086841,-0.2016806722689075,-0.2913165266106442,0.04481792717086841,-0.30532212885154064,-0.32352941176470584,0.04481792717086841,-0.32773109243697474,False,False,True,True
pre,BULL,2015-04-10,21,35,039200,오스코텍,3120.0,1.2047897629292978,0.3974358974358974,0.5,0.37748344370860926,0.3073538654934004,1.0,0.0,0.0297029702970297,0.5044353848570113,1709045520.0,0.0016025641025640969,0.03685897435897445,-0.05128205128205132,0.027243589743589647,0.0657051282051282,-0.05128205128205132,0.2628205128205128,0.3782051282051282,-0.05128205128205132,0.19711538461538458,0.5064102564102564,-0.05128205128205132,0.5336538461538463,0.5336538461538463,-0.05128205128205132,0.40705128205128216,0.891025641025641,-0.05128205128205132,True,True,False,False
pre,BULL,2015-04-10,22,35,051160,지어소프트,1160.0,1.152855374411757,0.36637931034482757,0.49870801033591733,0.36470588235294116,0.28776805373101194,0.9411764705882353,0.058823529411764705,0.05454545454545454,0.6721419582699574,502071200.0,0.1293103448275863,0.3232758620689655,-0.025862068965517238,0.4913793103448276,0.4913793103448276,-0.025862068965517238,0.15948275862068972,0.6853448275862069,-0.025862068965517238,0.31034482758620685,0.6853448275862069,-0.025862068965517238,0.34913793103448265,0.6853448275862069,-0.025862068965517238,0.48275862068965525,0.896551724137931,-0.025862068965517238,True,True,False,False
pre,BULL,2015-04-10,23,35,011280,태림포장,3345.0,1.1082163601292288,0.2705530642750374,0.5273972602739726,0.29651162790697677,0.31026603558021876,0.55,0.0,-0.01327433628318584,1.2676344621362468,2857814130.0,-0.022421524663677084,0.013452914798206317,-0.04783258594917783,-0.03736920777279518,0.013452914798206317,-0.0792227204783259,-0.09566517189835577,0.013452914798206317,-0.14050822122571005,0.3153961136023917,0.40807174887892383,-0.14050822122571005,0.06128550074738426,0.40807174887892383,-0.14050822122571005,0.07922272047832579,0.40807174887892383,-0.14050822122571005,True,False,True,False
pre,BULL,2015-04-10,24,35,071050,한국금융지주,71600.0,1.1010926656116702,0.29329608938547486,0.49947643979057593,0.3716475095785441,0.3083201364356195,0.9259259259259259,0.07407407407407407,0.07507507507507508,1.3518414038752982,16289501200.0,0.0013966480446927498,0.033519553072625774,-0.026536312849162025,-0.0013966480446927498,0.033519553072625774,-0.03491620111731841,-0.013966480446927387,0.0377094972067038,-0.03910614525139666,-0.08519553072625696,0.0377094972067038,-0.12011173184357538,-0.0949720670391061,0.0377094972067038,-0.12011173184357538,-0.16759776536312854,0.0377094972067038,-0.18296089385474856,False,False,False,True
pre,BULL,2015-04-10,25,35,014530,극동유화,37600.0,1.0973753398241612,0.26595744680851063,0.5666666666666667,0.265993265993266,0.26475122634898385,0.5,0.0,-0.015706806282722512,0.6907924791353419,1151349600.0,0.0146276595744681,0.022606382978723305,-0.05319148936170215,0.013297872340425565,0.037234042553191404,-0.05319148936170215,0.010638297872340496,0.05585106382978733,-0.05319148936170215,0.019946808510638236,0.061170212765957466,-0.06914893617021278,-0.04255319148936165,0.18218085106382986,-0.06914893617021278,-0.13563829787234039,0.18218085106382986,-0.17553191489361697,False,False,False,False
pre,BULL,2015-04-10,26,35,016590,신대양제지,46550.0,1.0649762637914542,0.2781954887218045,0.4638364779874214,0.30392156862745096,0.3229442970822282,0.9322033898305084,0.06779661016949153,0.0425531914893617,1.2089897080445284,1406694450.0,-0.045112781954887216,0.05263157894736836,-0.055853920515574695,-0.04403866809881851,0.05263157894736836,-0.08270676691729328,-0.1278195488721805,0.05263157894736836,-0.1557465091299678,-0.07733619763694954,0.05263157894736836,-0.1557465091299678,-0.21697099892588612,0.05263157894736836,-0.24597207303974222,-0.27604726100966703,0.05263157894736836,-0.284640171858217,False,False,True,True
