signal_date,asset_code,asset_name,label,max_ret40,min_ret10,close20_ret,ret5,ret20,ret60,ret120,high60_ratio,range20,volume_expansion,body_ret,upper_shadow,lower_shadow,candle_location,ma5_dist,ma20_dist,ma60_dist,ma120_dist,ma20_slope5,ma60_slope5,above_cloud,tenkan_above,ma20_over_ma60
2023-01-16,108860,셀바스AI,WINNER_50,2.9127906976744186,-0.02790697674418604651,0.9441860465116279,0.0578105781057811,0.5523465703971119,0.6044776119402985,0.2027972027972028,0.97395243488108720272,0.41976744186046511628,19.3682127310341974,0.00350058343057176196,0.05348837209302325581,0.01395348837209302326,0.24590163934426229508,0.0371442354076218,0.2099043331457513,0.4198057397573123,0.3699084736538193,0.1049277164619928,0.0400652491199954,1,1,1
2025-05-02,377030,비트맥스,WINNER_50,2.9073196419167983,-0.07424960505529225908,1.3538704581358610,0.0359869138495093,0.0326086956521739,0.3571428571428571,-0.11832946635730858469,0.71698113207547169811,0.26578947368421052632,0.21219945588257710333,0.00369783412572636027,0.06315789473684210526,0.02263157894736842105,0.29411764705882352941,0.0108533730580975,0.0405542320435937,0.0298847251833918,0.1390545846947034,-0.00286697247706422018,0.0247361599703759,0,1,0
2023-01-11,108860,셀바스AI,WINNER_50,2.8991888760139050,-0.08458864426419466976,0.7265353418308227,0.2406015037593985,0.5221402214022140,0.4473684210526316,0.1904761904761905,0.96717467760844079719,0.37454545454545454545,16.7071485650809614,0.00121359223300970874,0.00606060606060606061,0.02909090909090909091,0.83333333333333333333,0.0869565217391304,0.2300581482033696,0.3958209965315963,0.3204841775317616,0.0853628934379804,0.0320862618413585,1,1,1
2024-07-30,299660,셀리드,WINNER_50,2.8986486486486486,-1.00000000000000000000,0.5112612612612613,1.0218818380743982,1.3888314374353671,0.2254641909814324,0.0845070422535211,0.71076923076923076923,1.0318181818181818,9.1653182626184032,-0.09055118110236220472,0.08008658008658008658,0.05194805194805194805,0.22429906542056074766,0.0850164396430249,0.8219102452874832,0.6401202281494805,0.3393180687149407,0.2855115076548717,0.0129759600112678,1,0,0
2025-04-23,000157,두산2우B,WINNER_50,2.8864353312302839,-0.03659305993690851735,1.2082018927444795,0.2544283413848631,0.1635548917102315,0.1447465099191771,0.5833333333333333,1.01234567901234567901,0.35173299101412066752,1.2685669926442048,0.00841423948220064725,0.00641848523748395379,0.03722721437740693196,0.87654320987654320988,0.0866229599665225,0.2354783711986043,0.2102380859906008,0.3382292941656467,0.01738604275917708754,0.01190850495205156422,1,1,0
2023-05-22,322510,제이엘케이,WINNER_50,2.8853092783505155,0E-20,0.5979381443298969,0.2635024549918167,0.2451612903225806,0.7193763919821826,1.0808625336927224,0.96863237139272271016,0.34715025906735751295,0.99869996787785296102,-0.00387096774193548387,0.02202072538860103627,0.02979274611398963731,0.53488372093023255814,0.0432432432432432,0.2328329607154264,0.3164887947817931,0.5859890603733854,0.0441887610471903,0.0444688525076811,1,1,1
2024-01-11,348370,엔켐,WINNER_50,2.8840736728060672,-0.01191765980498374865,1.2318526543878657,0.0920897284533648,0.2671232876712329,0.6342756183745583,0.3622974963181149,0.93813387423935091278,0.31027027027027027027,1.7625700394108265,0.06077981651376146789,0.04324324324324324324,0.01081081081081081081,0.61165048543689320388,0.0590794595832379,0.1567560807853436,0.3924781092405349,0.4233141421006065,0.05265582834199960508,0.04204031477947135895,1,1,1
2024-01-12,348370,엔켐,WINNER_50,2.8840736728060672,-0.00216684723726977248,1.8981581798483207,0.1123058542413381,0.2735978112175103,0.6536412078152753,0.3611111111111111,0.94421906693711967546,0.30827067669172932331,1.7884668981076679,0.00866738894907908992,0.03114930182599355532,0.01181525241675617615,0.39583333333333333333,0.0434880071732795,0.1498795775952572,0.3886886264760721,0.4280236214433622,0.0551935357747947,0.04293603671342269676,1,1,1
2024-08-30,123330,제닉,WINNER_50,2.8812785388127854,-1.00000000000000000000,1.5342465753424658,0.7877551020408163,1.0403726708074534,0.9670658682634731,0.7543391188251001,0.97189349112426035503,0.58523592085235920852,5.2933072992978739,0.06310679611650485437,0E-20,0.01369863013698630137,1.00000000000000000000,0.1702885643035269,0.6369752086707363,0.8847716949557734,0.8779476918679434,0.1685834910467317,0.0573544652561866,1,1,1
2022-12-23,108860,셀바스AI,WINNER_50,2.8740157480314961,-0.02047244094488188976,1.2125984251968504,0.1425992779783394,0.1105263157894737,0.1344086021505376,-0.01401869158878504673,0.86357435197817189632,0.32227488151658767773,6.4801381780674965,-0.03211009174311926606,0.02211690363349131122,0.00947867298578199052,0.14634146341463414634,-0.05578758949880668258,0.0773551187133010,0.1244504315130342,0.0161397125218217,0.0500402108837459,0.0074267392439043,0,1,1
2023-04-06,131400,이브이첨단소재,WINNER_50,2.8652173913043478,-1.00000000000000000000,0.5108695652173913,1.0517241379310345,1.2884615384615385,1.5015015015015015,1.1692708333333333,0.89762931034482758621,0.79711884753901560624,3.8788684803593216,-0.01303317535545023697,0.15606242496998799520,0.08883553421368547419,0.34418604651162790698,0.2458869279090637,0.9112956886859555,1.2130124066842007,1.6234705607550220,0.1982898463061230,0.0755288447801282,1,1,1
2023-01-13,402030,코난테크놀로지,WINNER_50,2.8651960784313725,-1.000000000000000000000000,1.6838235294117647,0.4792043399638336,0.8633257403189066,1.2722222222222222,0.4426807760141093,1.1361111111111111,0.50855745721271393643,4.5882993547352276,0.24316109422492401216,0.03545232273838630807,0.01589242053789731051,0.85643564356435643564,0.1990618586924656,0.4700332464731782,0.7953032409100885,0.7455631824163318,0.14354706124126592684,0.06113418468346077613,1,1,1
2023-07-04,011810,STX,WINNER_50,2.8636363636363636,-0.01484230055658627087,0.26066790352504638219,0.1005128205128205,0.3198031980319803,0.4944289693593315,0.8468158347676420,0.86812297734627831715,0.33271202236719478099,0.50078294322125566105,0.01226415094339622642,0.02423112767940354147,0.03727865796831314073,0.67088607594936708861,0.0942280236589843,0.1633327912397680,0.2254220834840208,0.5202786469094988,0.0558640032053117,0.0312493865933850,1,1,1
2023-09-27,066790,씨씨에스,WINNER_50,2.8636363636363636,0E-20,0.9363636363636364,0.5991620111731844,1.1441947565543071,1.0017482517482517,1.0856102003642987,0.92637540453074433657,0.65851528384279475983,12.7780269263771516,0.15075376884422110553,0.09432314410480349345,0E-20,0.58139534883720930233,0.0975843558282209,0.6221576822271021,0.9681430126625795,0.9935579350570210,0.2286335944299391,0.0735352914039674,1,1,1
2025-02-14,010770,평화홀딩스,WINNER_50,2.8602409638554217,-0.12409638554216867470,0.7084337349397590,0.1740947075208914,0.6561886051080550,0.6860000000000000,0.4484536082474227,0.93458980044345898004,0.47449584816132858837,67.8437620544211665,-0.01748251748251748252,0E-20,0.02965599051008303677,0.62500000000000000000,0.0389450332758196,0.2286838653257543,0.4827191979597221,0.4963168949501524,0.1267860075546067,0.0422229690507470,1,1,1
2025-02-12,010770,평화홀딩스,WINNER_50,2.8555956678700361,-0.12515042117930204573,0.6317689530685921,0.1021220159151194,0.6586826347305389,0.5708884688090737,0.4630281690140845,0.92128603104212860310,0.48255114320096269555,64.0947207942940757,0.04265997490589711418,0.01805054151624548736,0.00722021660649819495,0.72727272727272727273,0.0871271585557300,0.2751265919901795,0.4909395371090246,0.4869821955802094,0.1131608164659664,0.0324154112126451,1,1,1
2023-03-22,024900,덕양산업,WINNER_50,2.8489871086556169,0E-20,0.4714548802946593,0.0586011342155009,0.0526315789473684,0.1200000000000000,0.1594202898550725,0.81277213352685050798,0.33392857142857142857,34.6210706337120768,-0.00178253119429590018,0.00535714285714285714,0.02500000000000000000,0.77777777777777777778,0.0126582278481013,0.0237659963436929,0.0722149535692632,0.0682266166465314,0.0141837396866599,0.0081716694012804,0,0,1
2023-05-26,322510,제이엘케이,WINNER_50,2.8484848484848485,-0.02020202020202020202,0.7282828282828283,0.2944228274967575,0.7447552447552448,0.6633333333333333,1.7799442896935933,0.98909811694747274529,0.48096192384769539078,4.1626112653808523,0.03958333333333333333,0.00400801603206412826,0.02605210420841683367,0.94117647058823529412,0.1205928587469122,0.4415715730174780,0.6352390185288857,0.9747060860388807,0.1191399935337860,0.0503994377751961,1,1,1
2024-04-12,257720,실리콘투,WINNER_50,2.8433111603843311,-0.10347376201034737620,0.9955654101995565,0.10522088353413654618,0.5238095238095238,0.5761741122565865,0.6226415094339623,1.04242424242424242424,0.37136627906976744186,1.3362202859657676,0.08006279434850863422,0.00654069767441860465,0.00436046511627906977,0.92307692307692307692,0.09206349206349206349,0.18000171511877197496,0.4107515122518027,0.5312708657912308,0.07558917124014204676,0.0341403074748189,1,1,1
2023-06-01,078940,코드네이처,WINNER_50,2.8382236320380650,-0.04044409199048374306,1.2878667724028549,0.2816901408450704,0.5275779376498801,0.1996233521657250,0.1224669603524229,0.96369137670196671710,0.62715855572998430141,10.8072487253123345,-0.10909090909090909091,0.12872841444270015699,0.02354788069073783359,0.08571428571428571429,0.1494045470949116,0.3615475045420541,0.3294144245986887,0.2191873679173811,0.0814215544640277,0.0054909504240623,1,1,0
2024-03-25,294090,이오플로우,WINNER_50,2.8381742738589212,-0.19709543568464730290,-0.10373443983402489627,0.0783664459161148,0.1064552661381653,0.2061728395061728,-0.79855670103092783505,0.75269645608628659476,0.43091095189355168884,2.4803498403697147,-0.00306122448979591837,0.04094165813715455476,0.03889457523029682702,0.46913580246913580247,0.0440265013891857,0.0002559508574354,0.1019832691042391,-0.52138343212658599912,0.0053005351996706,0.0101019691244327,0,0,1
2023-06-08,078940,코드네이처,WINNER_50,2.8291139240506329,-0.00316455696202531646,2.3583860759493671,-0.02950075642965204236,0.5532687651331719,0.2553816046966732,0.2046948356807512,0.80489335006273525721,0.61886204208885424786,13.5481977601596236,-0.01685823754789272031,0.01169134840218238504,0.05611847233047544817,0.66055045871559633028,-0.00264303482587064677,0.2528685122796738,0.3152004920469495,0.2202293676143073,0.1207726824997264,0.0217152233491019,1,1,1
2023-05-23,018500,동원금속,WINNER_50,2.8288288288288288,-0.00810810810810810811,0.8423423423423423,0.0165137614678899,0.1965442764578834,0.1068931068931069,0.0165137614678899,0.90968801313628899836,0.27256317689530685921,2.8689688977680094,-0.02892199824715162138,0.00722021660649819495,0.00631768953068592058,0.14583333333333333333,-0.02378854625550660793,0.0557911286864548,0.1265314422245946,0.0989701287752302,0.0479828240463351,0.0107908123940188,1,1,1
2024-04-09,257720,실리콘투,WINNER_50,2.8280616382806164,-0.01622060016220600162,1.1289537712895377,-0.00873015873015873016,0.3358288770053476,0.4081172491544532,0.4193181818181818,0.94621212121212121212,0.35708566853482786229,1.2989003346533725,0.05937234944868532655,0.01281024819855884708,0.00240192153722978383,0.82022471910112359551,0.00742055170188740119,0.10958113090214542709,0.3008609915289543,0.4020579981290926,0.07317189436552578892,0.0351655855240696,1,1,1
2023-06-26,011810,STX,WINNER_50,2.8179916317991632,-0.08054393305439330544,0.5575313807531381,0.0393873085339168,0.1571254567600487,0.7210144927536232,0.5422077922077922,0.76860841423948220065,0.33684210526315789474,0.40885199029271147256,-0.05753968253968253968,0.00736842105263157895,0.00526315789473684211,0.07142857142857142857,-0.03807209396516808424,0.0994734101035820,0.1278195488721805,0.3865239601070299,0.0432236643525506,0.0467452312408094,0,1,1
2023-01-16,402030,코난테크놀로지,WINNER_50,2.8137847642079807,-1.000000000000000000000000,1.4957678355501814,0.4927797833935018,0.8668171557562077,1.3901734104046243,0.5202205882352941,0.97638724911452184179,0.50181378476420798065,4.5460913125371579,0.01348039215686274510,0.00604594921402660218,0E-24,0.68750000000000000000,0.1224212812160695,0.4366368453053070,0.7836730292246306,0.7559318435161102,0.16316427561123459285,0.07206443408223822002,1,1,1
