trade_date,breadth_ma20,new_high_ratio,vol_surge_raw,vol_price_confirm,advance_ratio,total_volume,breadth_5d_chg,adv_ratio_chg,breadth_thrust,vol_ma20_total,vol_ma5_total,vol_surge,kospi_ret5,kospi_ret20,kosdaq_ret5,kosdaq_lead,momentum_div,lvrg_invrs_ratio,kospi_fwd5,kospi_fwd20
2015-03-05,0.7553735926305015,0.18065506653019447,1.1853635915520593,0.13254861821903788,0.5092118730808598,859285203,0.020846738410552623,0.030662332733566666,0.0,853705787.25,903581943.6,1.058423120816205,0.0026592008348889085,0.02340373230636872,0.023254683347377902,0.020595482512488994,-0.02074453147147981,,-0.013906264073899943,0.015357439526016092
2015-03-06,0.736949846468782,0.19037871033776868,1.195804043066329,0.12743091095189354,0.46980552712384854,944973566,-0.014968312098992853,-0.022274186723877543,0.0,857379826.95,906998465.8,1.057872412308219,0.013667035955282625,0.031240394270374505,0.018060714743179274,0.004393678787896649,-0.01757335831509188,,-0.01348773435869921,0.016135602650849012
2015-03-09,0.68014329580348,0.16786079836233367,1.1544947037868925,0.109007164790174,0.31371545547594676,800048794,-0.057830092118730914,-0.24530345101357803,0.0,854712665.8,890912741.8,1.0423535036375262,-0.00199818710843791,0.01529964998802713,0.01198115179878112,0.01397933890721903,-0.01729783709646504,,-0.002754890055298498,0.026901576660210313
2015-03-10,0.6141248720573184,0.11975435005117707,1.2025502469183356,0.0849539406345957,0.31678607983623336,1004473850,-0.13306038894575223,-0.25763847259343414,0.0,857444604.8,902359475.8,1.0523822422446478,-0.008299273501284232,0.01635054587165352,-0.005834025957419553,0.0024652475438646793,-0.024649819372937753,,0.02274318938718345,0.031368873975322176
2015-03-11,0.5685772773797338,0.09570112589559877,1.0635102140604995,0.08444216990788127,0.3925281473899693,869588828,-0.1740020470829069,-0.07447952524430185,0.0,859650241.8,895674048.2,1.0419051896322054,-0.008737470537309444,0.012942848960890263,-0.017038153406837453,-0.008300682869528009,-0.021680319498199707,,0.0240404274975643,0.03959451341104492
2015-03-12,0.6151484135107472,0.13408393039918118,1.1757737205089511,0.12077789150460594,0.5926305015353122,874484172,-0.1402251791197543,0.07344891585756275,0.0,861876696.05,898713842.0,1.0427406218532482,-0.013906264073899943,0.012116076014381028,-0.005194558383352033,0.00871170569054791,-0.02602234008828097,,0.034152208221903235,0.044798765851851385
2015-03-13,0.6453100973859559,0.14146591491542798,1.0587457868531625,0.10046130189646335,0.5581752947206561,857426394,-0.09163974908282613,0.02057938679226734,0.0,860599956.3,881204407.6,1.023941961824615,-0.01348773435869921,0.02579215439132998,-0.0025006290890791094,0.010987105269620101,-0.03927988875002919,,0.025909084042119224,0.05134984061758807
2015-03-16,0.6263454638646848,0.1450538185545874,1.0557322625821641,0.11019989748846745,0.4351614556637622,875795985,-0.05379783193879517,-0.034644071460086356,0.0,864031807.4,896353845.8,1.0374083895097124,-0.002754890055298498,0.02139589864830138,0.009757492928201383,0.012512382983499881,-0.02415078870359988,,0.024787025808496788,0.056150714778119504
2015-03-17,0.6358974358974359,0.15076923076923077,1.097649868132721,0.12358974358974359,0.5184615384615384,880602738,0.021772563840117498,0.0025966459333910397,0.0,865481117.7,871579623.4,1.0070463763741104,0.02274318938718345,0.045466953024005496,0.022604865029984378,-0.0001383243571990711,-0.022723763636822047,,0.005645570493272967,0.0403022794114023
2015-03-18,0.5820512820512821,0.14564102564102563,1.12277509608279,0.10307692307692308,0.3333333333333333,918586604,0.013474004671548245,-0.14414875469123167,0.0,868504692.1,881379178.6,1.0148237385671115,0.0240404274975643,0.03624521072796938,0.01513855489743543,-0.008901872600128868,-0.01220478323040508,,0.007079297000172513,0.0451132638221301
