variant,period,regime,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
ap08_range040_ma60_055,train,CRASH,2023-05-31,356860,티엘비,2023-06-08,2023-06-09,2023-07-21,0.12958426966292136,12958426.966292135,TRAIL,0.2800875273522976,0.34017595307917886,1.0,0.0,0.04491725768321513,0.0547415644537775,0.5637182055254354,4973384000.0,0.020224719101123594,0.17303370786516853,0.21348314606741572,-0.029213483146067417,0.17303370786516853,0.21348314606741572,-0.029213483146067417,0.2247191011235955,0.4247191011235955,-0.029213483146067417,0.17752808988764046,0.4247191011235955,-0.029213483146067417
ap08_range040_ma60_055,train,CRASH,2023-06-23,210540,디와이파워,2023-06-30,2023-07-03,2023-08-14,-0.08522811671087534,-8522811.671087533,MAX,0.2558139534883721,0.2835820895522388,1.0,0.0,0.06995003568879372,0.10557952575874913,1.9940934241662043,5759592710.0,0.015915119363395226,0.09350132625994695,0.1306366047745358,-0.03713527851458886,0.09416445623342175,0.17639257294429708,-0.03713527851458886,0.023872679045092837,0.18037135278514588,-0.03713527851458886,-0.13793103448275862,0.18037135278514588,-0.16511936339522545
ap08_range040_ma60_055,train,CRASH,2023-07-10,053700,삼보모터스,2023-07-17,2023-07-18,2023-07-26,-0.123,-12300000.0,STOP,0.27123287671232876,0.21061359867330018,0.92,0.08,0.001422475106685633,0.03796535200884629,0.2137248858703552,3806640640.0,0.02263083451202263,-0.09900990099009901,0.028288543140028287,-0.10891089108910891,-0.10183875530410184,0.028288543140028287,-0.16265912305516267,-0.214992927864215,0.028288543140028287,-0.22206506364922207,-0.2531824611032532,0.028288543140028287,-0.32814710042432815
ap08_range040_ma60_055,train,CRASH,2023-07-17,023810,인팩,2023-07-24,2023-07-25,2023-08-07,-0.123,-12300000.0,STOP,0.38176197836166925,0.3005025125628141,0.930379746835443,0.06962025316455696,0.0864,0.14856007104495283,0.5754204691255768,4308608080.0,0.0336996336996337,0.07252747252747253,0.12527472527472527,-0.04322344322344322,-0.0989010989010989,0.12527472527472527,-0.12967032967032968,-0.24761904761904763,0.12527472527472527,-0.26593406593406593,-0.4,0.12527472527472527,-0.41904761904761906
ap08_range040_ma60_055,train,CRASH,2023-07-21,005490,POSCO홀딩스,2023-07-28,2023-07-31,2023-08-02,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3103448275862069,0.38268506900878296,1.0,0.0,0.05631399317406143,0.27026472398932894,1.3044189445644259,2546860025000.0,0.015822784810126583,-0.11234177215189874,0.04746835443037975,-0.12183544303797468,-0.08702531645569621,0.04746835443037975,-0.12183544303797468,-0.07753164556962025,0.04746835443037975,-0.16930379746835442,-0.34889240506329117,0.04746835443037975,-0.3575949367088608
ap08_range040_ma60_055,train,CRASH,2023-07-21,010100,한국무브넥스,2023-07-28,2023-07-31,2023-08-03,0.07736622583926754,7736622.583926754,TRAIL,0.25274725274725274,0.5423728813559322,0.9846153846153847,0.015384615384615385,0.06111111111111111,0.13832767149412956,0.6867274703834256,5590240525.0,0.18209562563580875,-0.017293997965412006,0.3611393692777213,-0.028484231943031537,-0.030518819938962362,0.3611393692777213,-0.10579857578840285,0.0,0.3611393692777213,-0.1353001017293998,0.8107833163784334,0.9165818921668362,-0.1353001017293998
ap08_range040_ma60_055,train,CRASH,2023-07-21,058430,포스코스틸리온,2023-07-28,2023-07-31,2023-08-03,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3785919540229885,0.21043478260869566,0.9411764705882353,0.058823529411764705,0.15146579804560262,0.12168808503887038,0.8380623675769191,65609670700.0,0.05329593267882188,-0.17110799438990182,0.08976157082748948,-0.17952314165497896,-0.1570827489481066,0.08976157082748948,-0.17952314165497896,-0.17391304347826086,0.08976157082748948,-0.2496493688639551,-0.3380084151472651,0.20196353436185133,-0.34642356241234223
ap08_range040_ma60_055,train,CRASH,2023-08-29,196300,애니젠,2023-09-05,2023-09-06,2023-09-18,-0.123,-12300000.0,STOP,0.2746947835738069,0.20454545454545456,0.9692307692307692,0.03076923076923077,0.03027027027027027,0.17299526124684597,1.574848644425008,6597809600.0,0.027676240208877285,-0.03446475195822454,0.09660574412532637,-0.11383812010443864,-0.045953002610966055,0.09660574412532637,-0.12219321148825066,-0.21671018276762402,0.09660574412532637,-0.3462140992167102,-0.22193211488250653,0.09660574412532637,-0.35352480417754567
ap08_range040_ma60_055,train,CRASH,2023-10-06,001530,DI동일,2023-10-16,2023-10-17,2023-10-26,-0.123,-12300000.0,STOP,0.3268892794376098,0.4049382716049383,1.0,0.0,0.0,0.046918123275068994,0.5325059847068483,4900825450.0,0.03202846975088968,-0.0711743772241993,0.0498220640569395,-0.11209964412811388,-0.05871886120996441,0.0498220640569395,-0.15302491103202848,0.1619217081850534,0.1797153024911032,-0.15302491103202848,-0.028469750889679714,0.1797153024911032,-0.15302491103202848
ap08_range040_ma60_055,train,CRASH,2024-01-30,059270,해성티피씨,2024-02-06,2024-02-07,2024-02-13,-0.123,-12300000.0,STOP,0.30425531914893617,0.5588723051409619,1.0,0.0,0.053791887125220456,0.3047275903482913,1.2750891073272936,6173298300.0,0.08050847457627118,0.19491525423728814,0.25,-0.13135593220338984,0.6288135593220339,0.6728813559322034,-0.13135593220338984,0.09915254237288136,0.6728813559322034,-0.2364406779661017,-0.3016949152542373,0.6728813559322034,-0.43389830508474575
ap08_range040_ma60_055,train,CRASH,2024-02-07,005387,현대차2우B,2024-02-16,2024-02-19,2024-04-02,-0.123,-12300000.0,STOP,0.2827540106951872,0.4609375,1.0,0.0,0.051000645577792124,0.2577741723645073,1.50547108531898,68901844000.0,0.022018348623853212,-0.05137614678899083,0.05015290519877676,-0.07889908256880734,0.01834862385321101,0.05015290519877676,-0.11437308868501529,-0.0819571865443425,0.05015290519877676,-0.11437308868501529,-0.023241590214067277,0.05015290519877676,-0.14311926605504588
ap08_range040_ma60_055,train,CRASH,2024-02-07,005385,현대차우,2024-02-16,2024-02-19,2024-04-02,-0.08485279187817259,-8485279.187817259,MAX,0.2664835164835165,0.43166175024582104,1.0,0.0,0.05080213903743316,0.23395737666313435,1.4426246417765096,43092292800.0,0.028553299492385786,-0.023477157360406092,0.04378172588832487,-0.048223350253807105,0.046954314720812185,0.05901015228426396,-0.07804568527918782,-0.044416243654822336,0.05964467005076142,-0.07804568527918782,0.0,0.05964467005076142,-0.09771573604060914
ap08_range040_ma60_055,train,CRASH,2024-02-07,005389,현대차3우B,2024-02-16,2024-02-19,2024-04-02,-0.10112782440284054,-10112782.440284055,MAX,0.2643598615916955,0.4236453201970443,1.0,0.0,0.05016949152542373,0.22392541087231352,1.4539085619954504,10068190200.0,0.03486120077469335,-0.014848289218850872,0.04454486765655261,-0.04131697869593286,0.016139444803098774,0.04454486765655261,-0.07295029051000645,-0.06391220142027114,0.04454486765655261,-0.07295029051000645,0.0025823111684958036,0.04454486765655261,-0.11297611362169141
ap08_range040_ma60_055,train,CRASH,2024-02-07,028260,삼성물산,2024-02-16,2024-02-19,2024-04-02,-0.07206906906906907,-7206906.9069069065,MAX,0.2633289986996099,0.33855526544821585,1.0,0.0,0.04132231404958678,0.18971528181289948,1.195886393181846,155367739800.0,0.023423423423423424,-0.08528528528528528,0.03123123123123123,-0.11411411411411411,-0.009009009009009009,0.03123123123123123,-0.11711711711711711,-0.0990990990990991,0.03123123123123123,-0.11711711711711711,-0.09009009009009009,0.03123123123123123,-0.17957957957957957
ap08_range040_ma60_055,train,CRASH,2024-02-29,028300,HLB,2024-03-08,2024-03-11,2024-03-13,-0.123,-12300000.0,STOP,0.2687116564417178,1.554858934169279,0.9540816326530612,0.04591836734693878,0.225,0.2586694066272797,4.008540463317266,1266807486000.0,0.019250253292806486,0.02330293819655522,0.0790273556231003,-0.1458966565349544,0.20364741641337386,0.21580547112462006,-0.1458966565349544,-0.05876393110435663,0.3069908814589666,-0.1458966565349544,-0.4002026342451874,0.3069908814589666,-0.5425531914893617
ap08_range040_ma60_055,train,CRASH,2024-03-06,267260,HD현대일렉트릭,2024-03-13,2024-03-14,2024-04-16,0.4113835616438356,41138356.16438356,TRAIL,0.32426470588235295,0.6365824308062575,0.9545454545454546,0.045454545454545456,0.09293680297397769,0.13966740318641702,2.0750577986184267,104706042000.0,0.07054794520547945,0.1136986301369863,0.11438356164383562,-0.005479452054794521,0.22397260273972602,0.2671232876712329,-0.005479452054794521,0.6095890410958904,0.8184931506849316,-0.005479452054794521,0.886986301369863,1.1506849315068493,-0.005479452054794521
