scope,variant,period,regime,signal_date,asset_code,asset_name,exchange,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,sig_ma60_dist,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-11-10,004270,남성,KOSPI,2020-11-17,2020-11-18,2020-12-24,-0.03174251497005988,-3174251.497005988,TRAIL,0.3831891223733004,0.48713235294117646,0.34043963327073906,1.0,0.0,0.11315789473684211,0.1337443044760118,1.0131930691879314,51526996290.0,0.029940119760479042,0.081437125748503,0.23592814371257484,-0.031137724550898204,0.1089820359281437,0.23592814371257484,-0.031137724550898204,0.07544910179640718,0.23592814371257484,-0.031137724550898204,-0.06227544910179641,0.23592814371257484,-0.16766467065868262
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-11-10,105840,우진,KOSPI,2020-11-17,2020-11-18,2020-12-02,-0.123,-12300000.0,STOP,0.37244348762109797,0.21437908496732025,0.18145785201042833,1.0,0.0,0.09165808444902163,0.14668974469926438,0.8243351234215328,12198564800.0,0.02091254752851711,-0.06749049429657794,0.08555133079847908,-0.07699619771863118,-0.1188212927756654,0.08555133079847908,-0.12167300380228137,-0.1806083650190114,0.08555133079847908,-0.19106463878326996,-0.23479087452471484,0.08555133079847908,-0.29277566539923955
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-11-30,023960,에쓰씨엔지니어링,KOSPI,2020-12-07,2020-12-08,2020-12-16,0.5342750642673522,53427506.426735215,TRAIL,0.3522727272727273,0.375,0.24352331606217623,1.0,0.0,0.24848484848484848,1.1604614577871002,1.1343767272177931,6434904400.0,0.04113110539845758,0.7737789203084833,0.9254498714652957,0.0,0.30848329048843187,0.9254498714652957,0.0,0.8431876606683805,1.056555269922879,0.0,0.2133676092544987,1.3624678663239074,0.0
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-12-02,001230,동국제강,KOSPI,2020-12-09,2020-12-10,2021-01-26,0.10625449871465295,10625449.871465296,MAX,0.27916120576671033,0.22275641025641027,0.14156048175946942,0.9333333333333333,0.06666666666666667,0.07660738714090287,0.056021469305602145,1.0050536466053983,16637117040.0,0.011568123393316195,0.03470437017994859,0.04498714652956298,-0.014138817480719794,0.0012853470437017994,0.07197943444730077,-0.017994858611825194,0.14781491002570693,0.22879177377892032,-0.019280205655526992,0.33033419023136246,0.37532133676092544,-0.038560411311053984
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-12-21,001120,LG상사,KOSPI,2020-12-29,2020-12-30,2021-02-16,0.10742944785276073,10742944.785276074,MAX,0.35671342685370744,0.589171974522293,0.3737725979627419,1.0,0.0,0.016632016632016633,0.06373721992603872,0.3993910334636641,7531895850.0,0.010224948875255624,0.11451942740286299,0.18200408997955012,-0.002044989775051125,0.08997955010224949,0.18200408997955012,-0.002044989775051125,0.07975460122699386,0.19427402862985685,-0.002044989775051125,0.3047034764826176,0.34355828220858897,-0.002044989775051125
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2020-12-23,001530,DI동일,KOSPI,2021-01-04,2021-01-05,2021-02-18,0.16046153846153846,16046153.846153846,MAX,0.3511450381679389,0.5197215777262181,0.4134656883901597,1.0,0.0,0.03666666666666667,0.2923332640764596,0.8326428838105189,5774181500.0,0.057692307692307696,0.041666666666666664,0.18269230769230768,-0.022435897435897436,0.08653846153846154,0.18269230769230768,-0.022435897435897436,0.20512820512820512,0.4423076923076923,-0.022435897435897436,0.08653846153846154,0.4423076923076923,-0.13141025641025642
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2021-01-11,034300,신세계건설,KOSPI,2021-01-18,2021-01-19,2021-01-22,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.2956381260096931,0.4036281179138322,0.30466856359995786,1.0,0.0,0.2430379746835443,0.6347594473114699,4.102655335976728,61992923500.0,0.10185185185185185,-0.1,0.16111111111111112,-0.10648148148148148,-0.07407407407407407,0.16111111111111112,-0.18796296296296297,-0.1111111111111111,0.16111111111111112,-0.18796296296296297,-0.10833333333333334,0.16111111111111112,-0.2462962962962963
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2021-03-17,267270,현대건설기계,KOSPI,2021-03-24,2021-03-25,2021-06-10,0.04868986083499006,4868986.083499006,TRAIL,0.3703339882121807,0.43582510578279265,0.38371618866385754,0.9344262295081968,0.06557377049180328,0.05747126436781609,0.17251766886803382,0.8376618728303759,24572574400.0,0.03777335984095427,0.03578528827037773,0.14314115308151093,-0.017892644135188866,0.0536779324055666,0.14314115308151093,-0.017892644135188866,0.13518886679920478,0.16302186878727634,-0.02584493041749503,0.10934393638170974,0.3558648111332008,-0.02584493041749503
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2021-06-18,000680,LS네트웍스,KOSPI,2021-06-25,2021-06-28,2021-07-07,0.07027586206896551,7027586.206896551,TRAIL,0.35900783289817234,0.34385964912280703,0.20813837337679414,1.0,0.0,0.2874493927125506,0.23319544984488108,13.686462432896993,121085143020.0,0.1875,0.09698275862068965,0.35560344827586204,-0.0021551724137931034,0.05387931034482758,0.35560344827586204,-0.0021551724137931034,-0.08189655172413793,0.35560344827586204,-0.09159482758620689,-0.16702586206896552,0.35560344827586204,-0.23060344827586207
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,pre,BULL,2021-09-06,138490,코오롱플라스틱,KOSPI,2021-09-13,2021-09-14,2021-10-06,0.32641176470588235,32641176.470588233,TRAIL,0.36847290640394087,0.5567484662576687,0.32986854173035773,1.0,0.0,0.06719367588932806,0.5306122448979592,0.5292047263890053,32754010500.0,0.011764705882352941,0.29411764705882354,0.37254901960784315,-0.07450980392156863,0.6509803921568628,0.8666666666666667,-0.07450980392156863,0.49019607843137253,0.8666666666666667,-0.07450980392156863,-0.03137254901960784,0.8666666666666667,-0.07450980392156863
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2022-11-14,004360,세방,KOSPI,2022-11-21,2022-11-22,2023-02-17,1.095434004474273,109543400.4474273,MAX,0.2645631067961165,0.5725190839694656,0.34377038486627526,0.9736842105263158,0.02631578947368421,0.0585480093676815,0.20021242697822622,1.7457500614073507,9147530800.0,0.08277404921700224,0.1342281879194631,0.203579418344519,-0.0022371364653243847,0.319910514541387,0.44966442953020136,-0.0022371364653243847,0.24161073825503357,0.44966442953020136,-0.0022371364653243847,1.0984340044742729,1.366890380313199,-0.0022371364653243847
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-01-20,003530,한화투자증권,KOSPI,2023-01-31,2023-02-01,2023-03-03,-0.123,-12300000.0,STOP,0.3060556464811784,0.22690763052208834,0.17466115543593194,0.9512195121951219,0.04878048780487805,0.05188679245283019,0.1843852350181464,1.214713106986955,9934084695.0,0.10463378176382661,-0.01943198804185351,0.16741405082212257,-0.06726457399103139,-0.08669656203288491,0.16741405082212257,-0.09267563527653214,-0.08968609865470852,0.16741405082212257,-0.10164424514200299,-0.18385650224215247,0.16741405082212257,-0.21973094170403587
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-07-17,023810,인팩,KOSPI,2023-07-24,2023-07-25,2023-08-07,-0.123,-12300000.0,STOP,0.38176197836166925,0.3005025125628141,0.25507185464185844,0.930379746835443,0.06962025316455696,0.0864,0.14856007104495283,0.5754204691255768,4308608080.0,0.0336996336996337,0.07252747252747253,0.12527472527472527,-0.04322344322344322,-0.0989010989010989,0.12527472527472527,-0.12967032967032968,-0.24761904761904763,0.12527472527472527,-0.26593406593406593,-0.4,0.12527472527472527,-0.41904761904761906
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-07-21,005490,POSCO홀딩스,KOSPI,2023-07-28,2023-07-31,2023-08-02,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3103448275862069,0.38268506900878296,0.39691124585384396,1.0,0.0,0.05631399317406143,0.27026472398932894,1.3044189445644259,2546860025000.0,0.015822784810126583,-0.11234177215189874,0.04746835443037975,-0.12183544303797468,-0.08702531645569621,0.04746835443037975,-0.12183544303797468,-0.07753164556962025,0.04746835443037975,-0.16930379746835442,-0.34889240506329117,0.04746835443037975,-0.3575949367088608
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-07-21,010100,한국무브넥스,KOSPI,2023-07-28,2023-07-31,2023-08-03,0.07736622583926754,7736622.583926754,TRAIL,0.25274725274725274,0.5423728813559322,0.21241728471821286,0.9846153846153847,0.015384615384615385,0.06111111111111111,0.13832767149412956,0.6867274703834256,5590240525.0,0.18209562563580875,-0.017293997965412006,0.3611393692777213,-0.028484231943031537,-0.030518819938962362,0.3611393692777213,-0.10579857578840285,0.0,0.3611393692777213,-0.1353001017293998,0.8107833163784334,0.9165818921668362,-0.1353001017293998
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-07-21,058430,포스코스틸리온,KOSPI,2023-07-28,2023-07-31,2023-08-03,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3785919540229885,0.21043478260869566,0.35725429017160687,0.9411764705882353,0.058823529411764705,0.15146579804560262,0.12168808503887038,0.8380623675769191,65609670700.0,0.05329593267882188,-0.17110799438990182,0.08976157082748948,-0.17952314165497896,-0.1570827489481066,0.08976157082748948,-0.17952314165497896,-0.17391304347826086,0.08976157082748948,-0.2496493688639551,-0.3380084151472651,0.20196353436185133,-0.34642356241234223
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2023-12-21,180640,한진칼,KOSPI,2024-01-02,2024-01-03,2024-02-16,-0.085687338501292,-8568733.8501292,MAX,0.3236111111111111,0.7932752179327521,0.4644564222516018,0.9444444444444444,0.05555555555555555,0.09523809523809523,0.26465593919301367,1.6177126704668339,16729013200.0,0.007751937984496124,0.056847545219638244,0.08010335917312661,-0.02454780361757106,-0.016795865633074936,0.08397932816537468,-0.040051679586563305,-0.056847545219638244,0.08397932816537468,-0.1124031007751938,-0.2054263565891473,0.12919896640826872,-0.28552971576227393
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2024-03-06,267260,HD현대일렉트릭,KOSPI,2024-03-13,2024-03-14,2024-04-16,0.4113835616438356,41138356.16438356,TRAIL,0.32426470588235295,0.6365824308062575,0.3512618401006822,0.9545454545454546,0.045454545454545456,0.09293680297397769,0.13966740318641702,2.0750577986184267,104706042000.0,0.07054794520547945,0.1136986301369863,0.11438356164383562,-0.005479452054794521,0.22397260273972602,0.2671232876712329,-0.005479452054794521,0.6095890410958904,0.8184931506849316,-0.005479452054794521,0.886986301369863,1.1506849315068493,-0.005479452054794521
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-02-11,017810,풀무원,KOSPI,2025-02-18,2025-02-19,2025-03-31,0.046213943950786054,4621394.395078605,TRAIL,0.26495079485238454,0.28377065111758987,0.19641347663325678,1.0,0.0,0.06149341142020498,0.21628989640565366,1.5341833626914758,7022930000.0,0.00888585099111415,0.25153793574846206,0.32057416267942584,-0.007518796992481203,0.24060150375939848,0.32057416267942584,-0.007518796992481203,0.12850307587149692,0.32057416267942584,-0.007518796992481203,-0.13123718386876282,0.32057416267942584,-0.13875598086124402
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-02-17,100840,SNT에너지,KOSPI,2025-02-24,2025-02-25,2025-03-26,-0.012708737864077668,-1270873.7864077669,TRAIL,0.26455026455026454,0.974233983286908,0.2846849840641662,0.9866666666666667,0.013333333333333334,0.07204116638078903,0.1309146837962544,1.171148446484351,22967937500.0,0.059870550161812294,0.19741100323624594,0.22653721682847897,-0.03559870550161812,0.030744336569579287,0.24271844660194175,-0.03559870550161812,-0.009708737864077669,0.24271844660194175,-0.042071197411003236,0.41423948220064727,0.5792880258899676,-0.08090614886731391
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-05-26,004690,삼천리,KOSPI,2025-06-02,2025-06-04,2025-07-17,0.1730409057706355,17304090.57706355,MAX,0.2561078348778433,0.3188888888888889,0.28481743397315623,0.953125,0.046875,0.024427480916030534,0.23995195417167145,1.3057871440489284,4946746200.0,0.013148283418553688,0.0007304601899196494,0.03433162892622352,-0.039444850255661065,-0.013148283418553688,0.06281957633308985,-0.039444850255661065,0.03798392987582177,0.06281957633308985,-0.06428049671292914,-0.06939371804236669,0.2914536157779401,-0.09934258582907232
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-06-04,064350,현대로템,KOSPI,2025-06-12,2025-06-13,2025-07-25,0.07010420076377523,7010420.076377523,MAX,0.3529788597053171,0.7578828828828829,0.3957647199082009,1.0,0.0,0.037528868360277134,0.2993022667293301,1.0196833425439031,265123629600.0,0.019094380796508457,0.15657392253136934,0.20021822149481724,-0.02564102564102564,0.09656301145662848,0.20294599018003273,-0.02564102564102564,0.008183306055646482,0.20294599018003273,-0.055100927441352976,0.14839061647572285,0.20294599018003273,-0.09983633387888707
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-07-01,037270,YG PLUS,KOSPI,2025-07-08,2025-07-09,2025-07-18,-0.123,-12300000.0,STOP,0.32690124858115777,0.7514910536779325,0.4285328216631083,0.9420289855072463,0.057971014492753624,0.06467065868263473,0.11243195895639116,1.3988317508249326,27407123240.0,0.09613259668508287,-0.07955801104972375,0.12044198895027625,-0.09502762430939227,0.0033149171270718232,0.2596685082872928,-0.1281767955801105,-0.004419889502762431,0.2596685082872928,-0.1281767955801105,-0.17458563535911603,0.2596685082872928,-0.18011049723756906
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,train,BULL,2025-07-08,484870,엠앤씨솔루션,KOSPI,2025-07-15,2025-07-16,2025-07-29,-0.123,-12300000.0,STOP,0.3422818791946309,0.9151670951156813,0.2442242387129099,1.0,0.0,0.07047175305765871,0.17688490475428206,0.8641580283030207,9381887200.0,0.029923830250272034,-0.002176278563656148,0.0750816104461371,-0.036996735582154515,-0.10718171926006528,0.0750816104461371,-0.13710554951033732,-0.13166485310119697,0.0750816104461371,-0.18063112078346028,0.015233949945593036,0.2513601741022851,-0.2584330794341676
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2025-09-15,031210,서울보증보험,KOSPI,2025-09-22,2025-09-23,2025-11-11,0.04559813084112149,4559813.08411215,MAX,0.2569832402234637,0.30339805825242716,0.24649399384877257,1.0,0.0,0.0,0.13484153351262987,0.7324837838535435,4503974600.0,0.005607476635514018,-0.044859813084112146,0.016822429906542057,-0.0616822429906542,-0.0691588785046729,0.028037383177570093,-0.07570093457943926,-0.05794392523364486,0.028037383177570093,-0.102803738317757,-0.05420560747663551,0.06542056074766354,-0.102803738317757
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2025-10-22,000660,SK하이닉스,KOSPI,2025-10-29,2025-10-30,2025-12-11,0.009544802867383514,954480.2867383513,MAX,0.3509865005192108,0.7932960893854749,0.5277630883130617,0.9722222222222222,0.027777777777777776,0.03717472118959108,0.2698412698412698,1.1953036095123852,2680091298000.0,0.017921146953405017,0.06272401433691756,0.11827956989247312,-0.04659498207885305,0.0967741935483871,0.15770609318996415,-0.04659498207885305,-0.025089605734767026,0.15770609318996415,-0.10215053763440861,0.507168458781362,0.5304659498207885,-0.10215053763440861
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-06,105840,우진,KOSPI,2026-01-13,2026-01-14,2026-03-03,0.08985714285714286,8985714.285714285,TRAIL,0.2818134981968058,0.3035594358629953,0.18374109348159734,0.9565217391304348,0.043478260869565216,0.024509803921568627,0.11001938550601482,0.6956141088052983,19747615800.0,0.016666666666666666,0.24761904761904763,0.36428571428571427,-0.03571428571428571,0.24523809523809523,0.39285714285714285,-0.03571428571428571,0.2,0.39285714285714285,-0.03571428571428571,0.12857142857142856,0.5095238095238095,-0.1380952380952381
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-07,005935,삼성전자우,KOSPI,2026-01-14,2026-01-15,2026-03-04,0.1094031007751938,10940310.07751938,TRAIL,0.2623426911907067,0.4757142857142857,0.2900405869497346,0.9545454545454546,0.045454545454545456,0.018627450980392157,0.13328970331588133,0.8321760023329035,287159755100.0,0.03488372093023256,0.07848837209302326,0.11337209302325581,-0.006782945736434108,0.12015503875968993,0.17344961240310078,-0.006782945736434108,0.18313953488372092,0.18313953488372092,-0.006782945736434108,0.4011627906976744,0.45348837209302323,-0.006782945736434108
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-27,005930,삼성전자,KOSPI,2026-02-03,2026-02-04,2026-03-04,0.05021100917431193,5021100.9174311925,TRAIL,0.29529780564263325,0.5870646766169154,0.37411156579797544,1.0,0.0,0.060797973400886635,0.12047628603919995,1.2027071987849838,6118743677500.0,0.03425076452599388,0.026299694189602447,0.036085626911314984,-0.072782874617737,0.18042813455657492,0.20856269113149847,-0.072782874617737,0.1492354740061162,0.363914373088685,-0.072782874617737,0.6605504587155964,0.6941896024464832,-0.072782874617737
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-27,000660,SK하이닉스,KOSPI,2026-02-03,2026-02-04,2026-03-04,-0.042592760180995476,-4259276.018099547,TRAIL,0.2625,0.4336917562724014,0.28942137215924346,1.0,0.0,0.03775743707093822,0.16066287030520188,1.0907865385229463,4782191966000.0,0.01809954751131222,-0.027149321266968326,0.024886877828054297,-0.10520361990950226,0.0757918552036199,0.1085972850678733,-0.10520361990950226,0.06108597285067873,0.24321266968325791,-0.10520361990950226,0.8710407239819005,0.8834841628959276,-0.10520361990950226
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-27,005935,삼성전자우,KOSPI,2026-02-03,2026-02-04,2026-03-04,-0.018437392795883363,-1843739.2795883364,TRAIL,0.2557117750439367,0.42428035043804757,0.3014886682042583,1.0,0.0,0.05327510917030567,0.0992616899097621,0.8287950780446725,427276634400.0,0.03344768439108062,-0.004288164665523156,0.03516295025728988,-0.08404802744425385,0.1672384219554031,0.19897084048027444,-0.08404802744425385,0.153516295025729,0.2864493996569468,-0.08404802744425385,0.5900514579759862,0.6698113207547169,-0.08404802744425385
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-27,000270,기아,KOSPI,2026-02-03,2026-02-04,2026-03-04,0.007315925209542231,731592.5209542231,TRAIL,0.3824104234527687,0.32556131260794474,0.2201584483717973,1.0,0.0,0.02598267821452365,0.027214514407684097,0.542698880693723,206586996000.0,0.01096067053513862,0.04319793681495809,0.04448742746615087,-0.039329464861379754,0.11347517730496454,0.1399097356544165,-0.039329464861379754,0.038039974210186976,0.37008381689232756,-0.039329464861379754,0.016118633139909737,0.37008381689232756,-0.07285622179239201
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-01-27,004800,효성,KOSPI,2026-02-03,2026-02-04,2026-03-04,-0.10722343324250681,-10722343.324250681,TRAIL,0.3586666666666667,0.22050447518307567,0.12310476071629117,0.9207920792079208,0.07920792079207921,0.036440084092501754,0.03300157150340492,0.6319609339936398,6091409400.0,0.02111716621253406,0.006130790190735695,0.04632152588555858,-0.07970027247956403,0.1737057220708447,0.17983651226158037,-0.07970027247956403,-0.04700272479564033,0.2098092643051771,-0.10831062670299728,0.8801089918256131,1.1662125340599454,-0.13555858310626703
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-02-04,012630,HDC,KOSPI,2026-02-11,2026-02-12,2026-05-13,0.13347058823529412,13347058.823529411,TRAIL,0.25415676959619954,0.22028985507246376,0.18963519737771625,0.9444444444444444,0.05555555555555555,0.009523809523809525,0.1335079933700476,0.7599281686007019,3474574000.0,0.009411764705882352,0.15294117647058825,0.18352941176470589,-0.009411764705882352,0.06352941176470588,0.24235294117647058,-0.009411764705882352,0.17882352941176471,0.24235294117647058,-0.009411764705882352,0.13647058823529412,0.4423529411764706,-0.009411764705882352
KOSPI,KOSPI_BULL_V5_RET60_MAX_100_MA055,post,BULL,2026-04-24,015860,일진홀딩스,KOSPI,2026-05-04,2026-05-06,2026-05-18,-0.123,-12300000.0,STOP,0.3246346555323591,0.3268698060941828,0.22833636072229935,1.0,0.0,0.2869481765834933,0.5348517797871123,7.990725164856691,41901771060.0,0.015659955257270694,0.07009694258016405,0.1506338553318419,-0.0686055182699478,-0.2117822520507084,0.1506338553318419,-0.2535421327367636,,,,,,
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-06-14,078340,컴투스,KOSDAQ,2012-06-21,2012-06-22,2012-08-03,-0.016953488372093022,-1695348.8372093022,MAX,0.3333333333333333,0.9182692307692307,0.5358460304731355,1.0,0.0,0.0654911838790932,0.20788121073672186,0.996438789757331,24082659000.0,0.046511627906976744,-0.046511627906976744,0.06976744186046512,-0.06046511627906977,0.08372093023255814,0.10697674418604651,-0.06395348837209303,0.0034883720930232558,0.10813953488372093,-0.10697674418604651,0.4116279069767442,0.6441860465116279,-0.10697674418604651
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-08-14,038290,마크로젠,KOSDAQ,2012-08-22,2012-08-23,2012-10-08,0.15869544740973313,15869544.740973312,MAX,0.2540834845735027,0.3775,0.17067988668555248,1.0,0.0,0.059422750424448216,0.22919334186939821,2.2254058130853167,10992009600.0,0.05023547880690738,0.054945054945054944,0.14285714285714285,-0.02511773940345369,0.02197802197802198,0.14285714285714285,-0.02511773940345369,0.0,0.14285714285714285,-0.07535321821036106,-0.012558869701726845,0.22762951334379905,-0.07535321821036106
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-08-23,048260,오스템임플란트,KOSDAQ,2012-08-30,2012-08-31,2012-09-17,-0.123,-12300000.0,STOP,0.25210084033613445,0.8378378378378378,0.40585774058577395,0.9444444444444444,0.05555555555555555,0.020161290322580645,0.2154696132596685,1.417798428339595,24448655000.0,0.029411764705882353,0.00196078431372549,0.10392156862745099,-0.047058823529411764,-0.07058823529411765,0.10392156862745099,-0.07450980392156863,0.07647058823529412,0.10392156862745099,-0.12352941176470589,0.09803921568627451,0.3254901960784314,-0.12352941176470589
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-09-10,102940,코오롱생명과학,KOSDAQ,2012-09-17,2012-09-18,2012-10-29,-0.027906600249066,-2790660.0249066,TRAIL,0.28403141361256545,0.7850467289719626,0.2873692340096889,0.9545454545454546,0.045454545454545456,0.020356234096692113,0.07090399252236614,1.0110576187889877,5382141800.0,0.0062266500622665,0.20797011207970112,0.21793275217932753,-0.0136986301369863,0.1793275217932752,0.2266500622665006,-0.0136986301369863,0.047322540473225407,0.24906600249066002,-0.014943960149439602,-0.047322540473225407,0.24906600249066002,-0.15566625155666253
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-09-13,046140,SBS콘텐츠허브,KOSDAQ,2012-09-20,2012-09-21,2012-09-25,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.2795031055900621,0.40611353711790393,0.3027646662171274,1.0,0.0,0.015060240963855422,0.15827461763189551,1.0223786602372917,3635454900.0,0.011764705882352941,-0.0029411764705882353,0.026470588235294117,-0.07058823529411765,0.0,0.029411764705882353,-0.07058823529411765,-0.011764705882352941,0.07647058823529412,-0.10294117647058823,-0.25,0.07647058823529412,-0.25588235294117645
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-09-18,096630,에스코넥,KOSDAQ,2012-09-25,2012-09-26,2012-10-12,0.23910526315789474,23910526.315789472,TRAIL,0.3342857142857143,0.5283842794759825,0.40646976090014064,1.0,0.0,0.18849840255591055,0.2631578947368421,2.3300104710369705,58727578620.0,0.021052631578947368,0.5,0.5210526315789473,-0.05263157894736842,0.24210526315789474,0.5684210526315789,-0.05263157894736842,0.06578947368421052,0.5684210526315789,-0.05263157894736842,-0.4394736842105263,0.5684210526315789,-0.5589473684210526
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-09-26,123330,제닉,KOSDAQ,2012-10-05,2012-10-08,2012-10-16,-0.123,-12300000.0,STOP,0.323943661971831,0.25048923679060664,0.2551356129180102,0.9333333333333333,0.06666666666666667,0.04032258064516129,0.08112638283607107,0.9738086806160352,11413146000.0,0.026153846153846153,-0.04923076923076923,0.033846153846153845,-0.05076923076923077,-0.07692307692307693,0.033846153846153845,-0.19384615384615383,-0.04923076923076923,0.033846153846153845,-0.19384615384615383,-0.45692307692307693,0.033846153846153845,-0.46923076923076923
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2012-10-08,026040,로만손,KOSDAQ,2012-10-15,2012-10-16,2012-10-18,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.257843137254902,0.5156017830609212,0.366986821532276,1.0,0.0,0.12195121951219512,0.4243690973834959,4.183544531700991,28137951600.0,0.00749063670411985,-0.1348314606741573,0.13108614232209737,-0.20599250936329588,-0.20599250936329588,0.13108614232209737,-0.25842696629213485,-0.18726591760299627,0.13108614232209737,-0.25842696629213485,-0.1760299625468165,0.13108614232209737,-0.3153558052434457
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2013-02-22,048830,엔피케이,KOSDAQ,2013-03-04,2013-03-05,2013-03-07,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.39855072463768115,0.7380352644836272,0.6356524831101102,1.0,0.0,0.050790067720090294,0.572767970267759,1.7537271201055136,13881149485.0,0.014656144306651634,-0.17925591882750846,0.12063134160090191,-0.19503945885005636,-0.13979706877113868,0.12063134160090191,-0.25140924464487036,-0.2919954904171364,0.12063134160090191,-0.3055242390078918,-0.3134160090191657,0.12063134160090191,-0.4047350620067644
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2013-02-28,025880,케이씨피드,KOSDAQ,2013-03-08,2013-03-11,2013-03-14,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.29640287769784174,0.6992665036674817,0.2575012816260065,1.0,0.0,0.06683804627249357,0.15125875580830847,0.9510103040211788,5352595300.0,0.125,-0.09669811320754718,0.16745283018867924,-0.14386792452830188,-0.125,0.16745283018867924,-0.15683962264150944,-0.29245283018867924,0.16745283018867924,-0.29952830188679247,-0.3443396226415094,0.16745283018867924,-0.3490566037735849
KOSDAQ,KOSDAQ_BULL_V4_AP06_SCOPE_BASELINE,pre,BULL,2013-03-06,038950,파인디지털,KOSDAQ,2013-03-13,2013-03-14,2013-04-25,0.016801980198019803,1680198.0198019804,MAX,0.2723535457348407,0.47424242424242424,0.20944686140459912,0.9361702127659575,0.06382978723404255,0.036458333333333336,0.04030529562444456,1.362110499335876,5267132000.0,0.0594059405940594,0.024752475247524754,0.0891089108910891,-0.009900990099009901,0.0297029702970297,0.0891089108910891,-0.009900990099009901,-0.01485148514851485,0.0891089108910891,-0.0891089108910891,-0.22574257425742575,0.12871287128712872,-0.2712871287128713
