trade_date,regime,confidence,risk_budget,allowed_strategy,bull_score,bear_score,stress_score,breadth_ma20,breadth_ma60,volatility_20,liquidity_trend,kospi_close,kospi_ma20,kospi_ma60,kosdaq_close,kosdaq_ma20,kosdaq_ma60
2019-10-02,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.3210550250113688,0.4165529786266485,0.009945449772040931,-0.005936547988750873,2031.91,2049.702,2017.5526666666667,624.51,633.1485,627.6686666666667
2019-10-04,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.2550091074681239,0.3729508196721312,0.010000914434919815,-0.07300761898750907,2020.69,2052.4519999999998,2016.8280000000002,621.84,633.2394999999999,626.8873333333333
2019-10-07,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,4,0.21766848816029144,0.33378870673952643,0.009599535071540238,-0.03198926807975688,2021.73,2054.112,2016.323,627.21,633.1345,626.3774999999999
2019-10-08,BULL,0.5,1.0,W4_BREAKOUT,7,1,3,0.2459090909090909,0.3659090909090909,0.00996512022146208,0.20730940214496907,2046.25,2056.187,2016.1141666666667,635.41,633.2555,625.8526666666666
2019-10-10,BULL,0.5,1.0,W4_BREAKOUT,7,1,3,0.23441055985434683,0.36367774237596723,0.009943051500792239,0.15011767746868543,2028.15,2057.138,2015.2403333333334,634.73,633.4345000000001,625.1466666666668
2019-10-11,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,4,0.2506836827711942,0.3824065633546035,0.00975547114337542,-0.039050041538154945,2044.61,2058.391,2014.5394999999999,632.95,633.7935,624.3430000000001
2019-10-14,BULL,0.5,1.0,W4_BREAKOUT,7,2,1,0.3357630979498861,0.455125284738041,0.010094240869263874,-0.012768062889724763,2067.4,2060.157,2014.2881666666667,641.46,634.704,623.7875
2019-10-15,BULL,0.5,1.0,W4_BREAKOUT,7,1,1,0.38717015468607824,0.49909008189262966,0.009956554831748773,-0.04606309746569748,2068.17,2061.1055,2013.8931666666665,646.8,635.5255,623.3271666666667
2019-10-16,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.44606281292671823,0.5439235320892125,0.009704476681715223,0.04957459976201806,2082.83,2062.136,2014.0583333333334,651.96,636.194,623.0885000000001
2019-10-17,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.4375569735642662,0.5332725615314494,0.00958730357191245,0.008182904903550225,2077.94,2062.9165,2014.2481666666667,649.29,636.4445000000001,622.8241666666668
2019-10-18,BULL,0.5,1.0,W4_BREAKOUT,7,0,1,0.4400181077410593,0.5436849253055681,0.009635228283845682,0.15450821025865946,2060.69,2062.4145,2013.6869999999997,646.69,636.5229999999999,622.3679999999999
2019-10-21,BULL,0.5,1.0,W4_BREAKOUT,7,1,1,0.3929379809868719,0.4993209597102761,0.009669539181517568,-0.02880129091532968,2064.84,2061.639,2013.212,649.18,636.6965,621.9413333333333
2019-10-22,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.4272768463978251,0.517897598550068,0.009873770064677316,0.2656241189079045,2088.86,2061.506,2013.0021666666667,655.91,637.0384999999999,621.7289999999999
2019-10-23,BULL,0.5,1.0,W4_BREAKOUT,7,1,2,0.36202990484821024,0.46579066606252834,0.009778212142380659,0.2887483375041875,2080.62,2060.952,2012.9741666666666,658.98,637.7370000000001,621.7148333333333
2019-10-24,BULL,0.5,1.0,W4_BREAKOUT,7,1,2,0.37398373983739835,0.46657633242999097,0.0096833305771285,0.4469917301986721,2085.66,2060.183,2013.1605000000002,658.75,638.5820000000001,621.8206666666666
2019-10-25,BULL,0.5,1.0,W4_BREAKOUT,7,1,2,0.3728506787330317,0.45384615384615384,0.008317811635057057,0.221006056529933,2087.89,2060.9080000000004,2013.5210000000002,652.37,639.8625,621.9503333333333
2019-10-28,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.42017186793306194,0.4789687924016282,0.008334473641815237,0.08898160411998668,2093.6,2061.862,2014.5896666666665,652.42,641.0625,622.511
2019-10-29,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.4465975664713835,0.4885083370887787,0.008286720811320713,0.12634342170903623,2092.69,2064.0,2015.4898333333333,658.3,642.631,623.0553333333334
2019-10-30,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.3979269941415052,0.4673276250563317,0.008092822308583453,0.11827680890333037,2080.27,2064.861,2016.4185,655.04,644.295,623.4696666666666
2019-10-31,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.4365436543654365,0.48064806480648065,0.007808849293222579,0.11446925063499336,2083.48,2065.4139999999998,2017.5208333333333,658.52,645.616,624.074
2019-11-01,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.4878487848784879,0.4954995499549955,0.006685063271881508,-0.05134837092761946,2100.2,2068.8285,2019.222,662.34,647.5075,624.8513333333334
2019-11-04,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5889487870619946,0.5584007187780773,0.006784964219934406,0.044529498847854176,2130.24,2074.306,2022.2763333333335,668.45,649.838,626.4956666666666
2019-11-05,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6088129496402878,0.5710431654676259,0.006800179974552746,0.12765789947207185,2142.64,2080.3514999999998,2026.0286666666666,672.18,652.0865,628.507
2019-11-06,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6554508748317631,0.598026020637057,0.0064581037013516605,0.14270883708240056,2144.15,2085.2465,2029.936,669.68,653.8,630.2576666666666
2019-11-07,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6260089686098654,0.579372197309417,0.006485039666367031,0.05341502503396667,2144.29,2091.0535,2033.664,666.15,655.371,631.6028333333333
2019-11-08,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6514131897711979,0.6011664423508299,0.0064655697758706065,0.003357343566188664,2137.23,2095.6845,2036.9886666666666,664.6,656.9535,632.8455
2019-11-11,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6060062752129091,0.5844912595248767,0.006115207337409359,-0.07879547784746155,2124.09,2098.519,2040.0186666666666,661.37,657.949,633.9655
2019-11-12,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6267921146953405,0.5958781362007168,0.00600717815205991,-0.014761979423624672,2140.92,2102.1565,2043.6035000000002,665.14,658.866,635.2053333333333
2019-11-13,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.5942678011643528,0.5776981639050605,0.006292793989241646,-0.03648679885297734,2122.45,2104.1375,2046.6715000000002,661.85,659.3605,636.2836666666667
2019-11-14,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5871806364858808,0.5656656207978485,0.006425301821315086,0.05943660624243896,2139.23,2107.202,2050.205833333333,663.31,660.0615,637.4793333333332
2019-11-15,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6083445491251682,0.5648272768057425,0.006309457357751304,0.011331485637799954,2162.18,2112.2765,2053.9105,668.51,661.1525,638.7103333333333
2019-11-18,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.5976702508960573,0.5654121863799283,0.006347573874172118,-0.09063656878059412,2160.69,2117.0690000000004,2057.2511666666664,669.34,662.1605000000001,639.7491666666666
2019-11-19,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.5123152709359606,0.529332736229288,0.00606898050540581,0.000974505556588845,2153.24,2120.288,2060.394333333333,662.53,662.4915,640.5253333333334
2019-11-20,BULL,0.5,1.0,W4_BREAKOUT,7,0,3,0.35810205908683973,0.43733213965980305,0.007373285914309097,0.05330034399858152,2125.32,2122.523,2063.2995,649.87,662.036,641.1523333333333
2019-11-21,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.24139472507822976,0.34286991506481895,0.008702004436942194,-0.024371247322863887,2096.6,2123.07,2065.771166666667,635.99,660.8979999999999,641.6024999999998
2019-11-22,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.2505582849486378,0.34167038856632426,0.008508892464588429,-0.10787548714050754,2101.96,2123.7735,2068.865333333333,633.92,659.9755,642.4526666666667
2019-11-25,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.33809736489504244,0.39973202322465384,0.009906476353133875,-0.19419113463934912,2123.5,2125.2684999999997,2072.1803333333332,647.4,659.7245,643.4373333333334
2019-11-26,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,1,4,0.38489047831917744,0.4362986142154671,0.009795918027319842,0.20188803541496614,2121.35,2126.7015,2075.1846666666665,651.59,659.389,644.2488333333333
2019-11-27,SIDEWAYS,0.65,0.5,W4_RESTRICT,4,2,3,0.35446428571428573,0.4232142857142857,0.009837520570696433,-0.10234764095669535,2127.85,2129.0805,2078.4253333333336,647.39,659.0065,645.0458333333333
2019-11-28,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,3,0.31875,0.39419642857142856,0.010008511770116885,-0.16749603984656192,2118.6,2130.8365000000003,2080.938833333333,640.18,658.0894999999999,645.5396666666667
2019-11-29,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,3,0.2675301473872264,0.366681554265297,0.010091086453136427,-0.11045867320896863,2087.96,2130.2245,2082.918333333333,632.99,656.622,645.7593333333333
2019-12-02,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.2711031710585083,0.35774899508709246,0.009794527406389142,-0.18761432822766666,2091.92,2128.3085,2085.0221666666666,634.5,654.9245,646.0006666666667
2019-12-03,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.24899598393574296,0.3404730031236055,0.009664437271122222,-0.13302811134577208,2084.07,2125.38,2086.6145,629.58,652.7945,646.0051666666666
2019-12-04,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.21231043710972347,0.30820695807314896,0.009698100299680339,-0.10648256650154697,2068.89,2121.6169999999997,2087.6835,625.27,650.574,645.8765000000001
2019-12-05,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.1915367483296214,0.27839643652561247,0.009894061484543047,-0.06577141219503757,2060.74,2117.4395,2088.5436666666665,617.6,648.1465000000001,645.6506666666667
2019-12-06,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.24554367201426025,0.31684491978609625,0.010928224902433323,-0.14252880450156313,2081.85,2114.6705,2089.582,628.1,646.3215,645.6895000000001
2019-12-09,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.25289403383793413,0.3192341941228851,0.010928884194224135,-0.16044447685516527,2088.65,2112.8985000000002,2090.5248333333334,627.86,644.646,645.7663333333334
2019-12-10,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.27216035634743874,0.32783964365256124,0.010762764040683928,-0.1604368245549418,2098.0,2110.7525,2091.3381666666664,627.11,642.7445,645.712
2019-12-11,BEAR,0.5,0.2,W4_RECOVER,2,5,3,0.31866666666666665,0.3377777777777778,0.010835118434274281,-0.08344084067050028,2105.62,2109.911,2092.0615000000003,629.13,641.1084999999999,645.5543333333334
2019-12-12,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,1,0.41648106904231624,0.3692650334075724,0.011297829366279627,0.3366661598791856,2137.35,2109.817,2093.311833333333,636.94,639.79,645.432
2019-12-13,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,3,0,0.5389061805246776,0.4161849710982659,0.011418503853161652,0.0945541121260034,2170.25,2110.2205,2094.9705,643.45,638.537,645.4041666666667
2019-12-16,SIDEWAYS,0.55,0.5,W4_RESTRICT,5,4,0,0.5905651980418336,0.43524699599465955,0.011422923963295861,-0.1289730011941742,2168.15,2110.5935,2096.4338333333335,644.44,637.292,645.383
2019-12-17,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6158292574477545,0.449977767896843,0.011514778653299059,0.14278317004521535,2195.68,2112.7155,2098.1698333333334,650.58,636.6945000000001,645.4081666666667
2019-12-18,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6234979973297731,0.46016911437472185,0.010698459827889552,0.03497671080224496,2194.76,2116.1875,2099.8875,648.95,636.6485,645.4738333333333
2019-12-19,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.6113828368163629,0.46465095598043576,0.009466576485202475,-0.04716342524230588,2196.56,2121.1855,2101.4795,647.85,637.2415,645.5738333333334
2019-12-20,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.6218375499334221,0.4731469152241456,0.00942207669569814,-0.020247863645049713,2204.18,2126.2965,2103.6593333333335,649.73,638.0319999999999,645.9566666666667
2019-12-23,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.5484014209591475,0.45204262877442275,0.008199935130438077,-0.07383966331275527,2203.71,2130.307,2105.8125,647.62,638.043,646.2766666666666
2019-12-24,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,1,0.4849157054125998,0.42635314995563445,0.00857977746246424,-0.10341119004267796,2190.08,2133.7434999999996,2108.1483333333335,638.91,637.409,646.4763333333334
2019-12-26,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5860692102928128,0.46850044365572313,0.009722504096582872,0.004124765184916113,2197.93,2137.2475,2110.396333333333,652.07,637.643,646.9815
2019-12-27,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5979609929078015,0.45434397163120566,0.009780711334275783,0.06153439153027729,2204.21,2141.528,2112.5928333333336,661.24,638.696,647.4671666666667
2019-12-30,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.669029685423128,0.4767390341160833,0.00959772490663824,-0.13340858284866453,2197.67,2147.0135,2115.3555,669.83,640.538,648.2225
2020-01-02,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.7000443066016836,0.5086397873283119,0.009626279868374499,-0.0006357857251415577,2175.17,2151.1760000000004,2117.9301666666665,674.02,642.514,649.0921666666668
2020-01-03,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.687776793622675,0.5186005314437555,0.00953343621261151,0.21112301638887754,2176.46,2155.7955,2120.509,669.93,644.5315,649.8041666666667
2020-01-06,BULL,0.5,1.0,W4_BREAKOUT,7,0,1,0.45438441098317095,0.4069973427812223,0.01085668433638815,0.08096243899248545,2155.07,2160.1045000000004,2122.3226666666665,655.31,646.0335,650.1358333333334
2020-01-07,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.5181576616474757,0.4446412754650133,0.010497654918554335,0.10796300596987973,2175.54,2165.8445,2124.7791666666667,663.44,648.3255,650.6143333333332
2020-01-08,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,4,0.2410279131590607,0.2981834293309703,0.0129692907621639,0.5983420510095592,2151.31,2169.3175,2126.5575000000003,640.94,648.9675,650.7475
2020-01-09,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.4224977856510186,0.395925597874225,0.015509461313290129,0.2530581186235774,2186.45,2174.2074999999995,2128.5416666666665,666.09,650.8790000000001,651.158
2020-01-10,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.5051088405153266,0.4504664593513994,0.01555856635195583,0.1208779555379853,2206.39,2179.6269999999995,2130.845333333333,673.03,653.175,651.5951666666666
2020-01-13,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5795555555555556,0.5133333333333333,0.015607112811045192,0.07577315703353871,2229.26,2185.809,2133.2858333333334,679.22,655.6795,652.0495
2020-01-14,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5789707187222716,0.5106477373558119,0.0155088114271778,0.21044281472264648,2238.88,2190.8855000000003,2135.9681666666665,678.71,657.768,652.5398333333334
2020-01-15,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6094306049822064,0.5467081850533808,0.01543123775012349,-0.009006989809472121,2230.98,2193.922,2138.8063333333334,679.16,659.5535,653.081
2020-01-16,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6243339253996447,0.5563943161634103,0.015530437045584027,0.10028657192487378,2248.05,2197.9170000000004,2141.8598333333334,686.52,661.6575,653.7033333333334
2020-01-17,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6487566607460036,0.5670515097690941,0.01546077353031591,0.05340212487892382,2250.57,2200.6615,2144.555,688.41,663.549,654.245
2020-01-20,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.5843694493783304,0.5373001776198935,0.015582203581292395,0.1289871356972654,2262.64,2204.0555,2147.5886666666665,683.47,665.275,654.6531666666667
2020-01-21,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.4926829268292683,0.4975609756097561,0.015821640631506657,0.03892421758854514,2239.69,2206.2120000000004,2150.1558333333332,676.52,666.7085,654.9493333333335
2020-01-22,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.555752998667259,0.5295424255886273,0.016176555878125495,0.031786259884947876,2267.25,2209.3655000000003,2153.1451666666667,688.25,668.6345,655.5473333333334
2020-01-23,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.5153538050734312,0.5224744103248776,0.01619035268088743,0.07863253711055007,2246.13,2211.4865,2155.6873333333333,685.57,670.5319999999999,656.0998333333334
2020-01-28,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,4,0.2838738338516215,0.3682807641048423,0.0174912621825121,0.4114886787122427,2176.72,2210.8185000000003,2157.0878333333335,664.7,671.8215,656.2065
2020-01-29,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,4,0.30905861456483125,0.38898756660746003,0.017016322514893004,0.06216024695354849,2185.28,2210.186,2158.838,670.18,672.7270000000001,656.4588333333334
2020-01-30,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.23856063971568192,0.32341181697023547,0.017429092445997305,0.14151805412343377,2148.0,2207.3755,2159.9133333333334,656.39,672.4845,656.4233333333334
2020-01-31,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.17673179396092362,0.2650976909413854,0.01773833235383567,0.13512077921155607,2119.01,2203.4425,2160.226833333333,642.48,671.117,656.0923333333334
2020-02-03,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.16955170883266754,0.25787838437638705,0.0177520235953408,0.16134339576568646,2118.88,2200.6279999999997,2160.0375,646.85,669.7585,655.7323333333334
2020-02-04,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.23879272081668887,0.32046160674656016,0.018515193108970963,0.06292677423989002,2157.9,2199.7,2160.291833333333,661.24,669.324,655.55
2020-02-05,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.2699822380106572,0.338809946714032,0.017821641091111808,0.05028306902147728,2165.63,2200.228,2160.6498333333334,661.32,669.6245,655.4106666666667
2020-02-06,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,1,0.3740559751221679,0.4073745002221235,0.018019466432916027,0.045754935543534936,2227.94,2202.848,2162.044,672.69,670.087,655.5196666666667
2020-02-07,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.37144128113879005,0.41058718861209964,0.01606672936200968,0.12220266676201286,2211.95,2205.88,2163.289333333333,672.63,671.6715,655.6535
2020-02-10,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,2,0.3959074733096085,0.42704626334519574,0.013584244358286816,-0.15794205130960826,2201.07,2206.611,2164.5723333333335,676.07,672.1705,655.8984999999999
2020-02-11,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.4486438417074255,0.4606491774121832,0.013544073007339119,-0.008492811968989211,2223.12,2207.4475,2165.9423333333334,682.34,672.6360000000001,656.1851666666666
2020-02-12,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.4939866369710468,0.48329621380846327,0.013462935309532449,0.050992950345862154,2238.38,2207.9035,2167.8745,686.59,673.0045,656.5975
2020-02-13,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.48509123275478416,0.4735202492211838,0.013460182223156859,0.20548879980720658,2232.96,2207.6074999999996,2169.4366666666665,687.61,673.4495,657.0025
2020-02-14,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.49354695149087674,0.48464619492656874,0.013462620386532552,0.0655474342088962,2243.59,2208.2380000000003,2170.7934999999998,688.91,673.937,657.3425000000001
2020-02-17,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.5202672605790646,0.48685968819599107,0.013302104377452299,-0.0424696048791241,2242.17,2207.944,2172.1515000000004,692.59,674.2405,657.73
2020-02-18,BULL,0.5,1.0,W4_BREAKOUT,7,1,1,0.428698752228164,0.4536541889483066,0.013674616003383345,0.07394727407259571,2208.88,2205.8595,2173.0788333333335,682.92,673.966,658.0698333333332
2020-02-19,BULL,0.5,1.0,W4_BREAKOUT,7,1,1,0.43524699599465955,0.4459279038718291,0.013591964359056248,0.14271751526570187,2210.34,2203.2445,2174.4958333333334,684.78,674.0315,658.6516666666666
2020-02-20,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,3,0.37282850779510024,0.41469933184855234,0.013423868866955806,0.23326390209474956,2195.5,2201.035,2176.144166666667,681.66,674.2885,659.4128333333334
2020-02-21,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.2709074733096085,0.3474199288256228,0.013553345583593581,0.12131774746688784,2162.84,2195.8145,2177.1588333333334,667.99,673.2755,659.9806666666666
2020-02-24,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.1561387900355872,0.2362099644128114,0.016439452982346114,0.23441984409596084,2079.04,2187.46,2176.4178333333334,639.29,670.9615000000001,659.8454999999999
2020-02-25,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.19359145527369825,0.2688028482421006,0.016531810078951357,0.10485949321160182,2103.61,2183.8044999999997,2176.1221666666665,656.95,670.574,659.9348333333334
2020-02-26,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.18736092567868268,0.2643524699599466,0.016414949935179057,0.02477243246740546,2076.77,2178.379,2175.2708333333335,654.63,669.7965,660.0555
2020-02-27,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.1298932384341637,0.19973309608540926,0.01672974869606347,0.06491390107044692,2054.89,2173.7235,2174.2090000000003,638.17,668.8855000000001,660.022
2020-02-28,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.07603379279679857,0.12761227212094264,0.018691783657684324,0.25286938198378817,1987.01,2167.1235,2172.5265,610.73,667.298,659.6510000000001
2020-03-02,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.09074733096085409,0.15658362989323843,0.019784936585237976,-0.00523565613414978,2002.51,2161.305,2171.0363333333335,627.66,666.3385000000001,659.537
2020-03-03,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.09826589595375723,0.16096042685638062,0.01899363088825022,0.026351785612762413,2014.15,2154.1175,2169.871,626.82,664.6175000000001,659.491
2020-03-04,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.14527629233511585,0.20409982174688057,0.019881666490868196,-0.05013443972296294,2059.33,2148.8025000000002,2169.7116666666666,641.73,663.638,659.7653333333333
2020-03-05,BEAR,0.5,0.2,W4_RECOVER,2,5,3,0.21530249110320285,0.24243772241992884,0.019704662039744966,0.005068832854649763,2085.26,2141.6685,2170.1203333333333,650.19,662.513,660.3085
2020-03-06,BEAR,0.5,0.2,W4_RECOVER,2,5,3,0.17959001782531195,0.20677361853832443,0.019825807648840232,0.006920959346428557,2040.22,2133.0820000000003,2169.4265,642.72,661.0174999999999,660.5521666666666
2020-03-09,BEAR,0.5,0.2,W4_RECOVER,2,5,5,0.09528049866429207,0.13891362422083706,0.02180444918194458,0.1851385863053503,1954.77,2120.7670000000003,2167.195166666667,614.6,657.944,660.3311666666667
2020-03-10,BEAR,0.5,0.2,W4_RECOVER,2,5,5,0.08333333333333333,0.1354723707664884,0.02178689066482959,0.22645707545165594,1962.93,2107.7575,2164.944,619.97,654.8255,660.2121666666666
2020-03-11,BEAR,0.5,0.2,W4_RECOVER,2,5,5,0.06130608618391826,0.09551310528653932,0.022948040074035565,0.10372757913311204,1908.27,2091.252,2161.654833333333,595.61,650.2764999999999,659.6535
2020-03-12,BEAR,0.5,0.2,W4_RECOVER,1,5,5,0.03998223011994669,0.0670812972012439,0.025132532320382227,0.25057376860551184,1834.33,2071.3205000000003,2156.6045,563.49,644.0705,658.4293333333334
2020-03-13,BEAR,0.5,0.2,W4_RECOVER,1,5,5,0.023566029346376166,0.04090706980880391,0.02834762315323239,0.3861878819822795,1771.44,2047.7130000000002,2149.9576666666667,524.0,635.825,656.4385000000001
2020-03-16,BEAR,0.6,0.2,W4_RECOVER,0,6,5,0.026233881725211204,0.03423743886171632,0.02847876666384076,-0.041114427101573425,1714.86,2021.3475000000003,2142.402833333333,504.51,626.421,654.1063333333333
2020-03-17,BEAR,0.5,0.2,W4_RECOVER,1,5,5,0.03198578409595735,0.03642825410928476,0.029571933913653325,0.09961925010134864,1672.44,1994.5254999999997,2133.682166666667,514.73,618.0115000000001,651.8421666666667
2020-03-18,BEAR,0.7,0.2,W4_RECOVER,0,7,5,0.022696929238985315,0.028037383177570093,0.03085794346875994,-0.0076804444386736614,1591.2,1963.5685,2123.6228333333333,485.14,608.0295,649.112
2020-03-19,BEAR,0.6,0.2,W4_RECOVER,1,6,5,0.014234875444839857,0.019572953736654804,0.037975430163515345,0.2028332540217601,1457.64,1926.6755,2111.3075,428.35,595.364,645.4536666666667
2020-03-20,CRASH,1.0,0.0,CASH,1,6,5,0.025022341376228777,0.026362823949955316,0.04577797409974611,0.07194857233872365,1566.15,1896.841,2100.6736666666666,467.75,585.3520000000001,642.4206666666666
2020-03-23,CRASH,1.0,0.0,CASH,0,7,5,0.022321428571428572,0.023660714285714285,0.0460667312709868,-0.04059059261117792,1482.46,1867.012,2088.652833333333,443.76,575.5755,639.023
2020-03-24,CRASH,1.0,0.0,CASH,1,6,5,0.03400447427293065,0.033109619686800894,0.050314364145946144,0.06026440545865852,1609.97,1842.3300000000004,2078.9843333333333,480.4,566.748,636.3811666666667
2020-03-25,CRASH,1.0,0.0,CASH,1,6,4,0.05766651765757711,0.04023245417970496,0.052468617841787156,0.33882964084570144,1704.76,1823.7295,2070.764833333333,505.68,559.3005,633.9413333333334
2020-03-26,CRASH,1.0,0.0,CASH,1,6,4,0.08094812164579607,0.042486583184257604,0.05286933231625615,0.38765298889701216,1686.24,1805.297,2062.132,516.61,553.2225,631.5308333333335
2020-03-27,CRASH,1.0,0.0,CASH,1,6,4,0.12544802867383512,0.04838709677419355,0.05244668028225888,0.5224867866517433,1717.73,1791.8329999999999,2054.133,522.83,548.8275,629.0808333333333
2020-03-30,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.22127468581687612,0.07899461400359066,0.05279912221110937,0.059512168186588665,1717.12,1777.5635000000002,2046.4988333333333,542.11,544.55,626.8823333333332
2020-03-31,BEAR,0.5,0.2,W4_RECOVER,2,5,2,0.4095195330040413,0.09923664122137404,0.054249521976858825,0.4779643405799445,1754.64,1764.5880000000002,2039.4685,569.07,541.6625,625.2013333333333
2020-04-01,BEAR,0.5,0.2,W4_RECOVER,2,5,2,0.4492818671454219,0.09290843806104129,0.054170007167914806,0.2624006993816157,1685.46,1745.8944999999999,2031.6416666666667,551.84,537.168,623.4768333333334
2020-04-02,BEAR,0.5,0.2,W4_RECOVER,3,5,2,0.6317446043165468,0.1137589928057554,0.05457186116474484,0.08547921386324742,1724.86,1727.8745,2024.1303333333335,567.7,533.0435,621.8811666666667
2020-04-03,BEAR,0.6,0.2,W4_RECOVER,3,6,1,0.7630395683453237,0.12005395683453238,0.054647093136673326,-0.020758285868319182,1725.44,1712.1354999999999,2017.0325000000003,573.01,529.5580000000001,620.749
2020-04-06,BEAR,0.5,0.2,W4_RECOVER,4,5,1,0.9200359389038635,0.16217430368373764,0.05476150495920858,0.042732812840301726,1791.88,1703.991,2010.4563333333333,597.21,528.6885,619.601
2020-04-07,BEAR,0.5,0.2,W4_RECOVER,4,5,1,0.9657657657657658,0.18558558558558558,0.054849859685102816,0.2261439840678945,1823.6,1697.0245,2004.0765,606.9,528.035,618.4988333333333
