variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
d6_base,pre,2019-10-22,150840,인트로메딕,2019-10-30,2019-10-31,2019-11-19,0.1383793103448276,TRAIL,0.4507936507936508,0.4318181818181818
d6_base,pre,2019-12-17,293780,압타바이오,2019-12-26,2019-12-27,2020-01-15,-0.123,STOP,0.39341085271317827,0.5087719298245614
d6_base,pre,2020-04-07,079940,가비아,2020-04-16,2020-04-17,2020-06-03,0.04754151624548736,MAX,0.4235294117647059,0.2984723854289072
d6_base,pre,2020-07-13,064290,인텍플러스,2020-07-21,2020-07-22,2020-07-27,-0.063,EARLY_FAIL,0.39278688524590166,1.0890410958904109
d6_base,pre,2020-10-12,001470,삼부토건,2020-10-20,2020-10-21,2020-11-03,0.2558235294117647,TRAIL,0.49382716049382713,1.7
d6_base,pre,2020-11-09,004270,남성,2020-11-17,2020-11-18,2020-12-24,-0.03174251497005988,TRAIL,0.37214885954381755,0.5541044776119403
d6_base,pre,2021-04-27,006660,삼성공조,2021-05-06,2021-05-07,2021-06-21,0.09524561403508772,MAX,0.33782771535580525,0.5669014084507042
d6_base,pre,2021-07-01,069410,엔텔스,2021-07-09,2021-07-12,2021-07-22,0.007948905109489052,TRAIL,0.44583333333333336,0.48148148148148145
d6_base,train,2022-11-14,006740,영풍제지,2022-11-22,2022-11-23,2022-12-08,0.08863346613545817,TRAIL,0.4684317718940937,0.3544827586206897
d6_base,train,2023-01-17,091810,티웨이항공,2023-01-27,2023-01-30,2023-02-13,-0.123,STOP,0.30755711775043937,0.8237179487179487
d6_base,train,2023-03-24,009730,코센,2023-04-03,2023-04-04,2023-05-04,0.35931884057971014,TRAIL,0.5259896729776248,1.0974729241877257
d6_base,train,2023-06-15,085620,미래에셋생명,2023-06-23,2023-06-26,2023-08-07,-0.0002789115646258506,MAX,0.40524781341107874,0.31166347992351817
d6_base,train,2023-09-08,018290,브이티,2023-09-18,2023-09-19,2023-10-06,-0.123,STOP,0.3437086092715232,1.0
d6_base,train,2024-03-18,191420,테고사이언스,2024-03-26,2024-03-27,2024-04-11,-0.123,STOP,0.4590909090909091,0.4787154592979836
d6_base,train,2024-06-18,071280,로체시스템즈,2024-06-26,2024-06-27,2024-07-10,-0.123,STOP,0.3312616532007458,0.6219758064516129
d6_base,train,2024-10-17,072130,유엔젤,2024-10-25,2024-10-28,2024-11-15,-0.123,STOP,0.25286160249739853,0.41323529411764703
