variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
drawdown>=0,pre,2016-03-07,002620,제일약품,2016-03-14,2016-03-15,2016-04-27,0.5614820295983086,MAX,0.2973568281938326,0.5709342560553633
drawdown>=0,pre,2016-05-26,072020,중앙백신,2016-06-02,2016-06-03,2016-06-16,-0.016574660633484162,TRAIL,0.37943262411347517,0.8737541528239202
drawdown>=0,pre,2016-07-15,191420,테고사이언스,2016-07-22,2016-07-25,2016-08-05,0.24849700598802393,TRAIL,0.35714285714285715,0.6727941176470589
drawdown>=0,pre,2016-08-22,112240,에스에프씨,2016-08-29,2016-08-30,2016-08-31,-0.083,EARLY_FAIL,0.3047619047619048,0.3953488372093023
drawdown>=0,pre,2017-04-27,063570,한국전자금융,2017-05-10,2017-05-11,2017-05-16,-0.083,EARLY_FAIL,0.2505694760820046,0.4115755627009646
drawdown>=0,pre,2017-05-24,036000,예림당,2017-05-31,2017-06-01,2017-07-03,0.3214228432563791,TRAIL,0.2632258064516129,0.47619047619047616
drawdown>=0,pre,2017-10-23,024720,한국콜마홀딩스,2017-10-30,2017-10-31,2017-12-12,-0.11220770877944326,MAX,0.2594859241126071,0.2968253968253968
drawdown>=0,pre,2018-01-04,052790,액토즈소프트,2018-01-11,2018-01-12,2018-02-27,0.08341975308641975,MAX,0.27249357326478146,0.3231292517006803
drawdown>=0,pre,2018-03-06,241690,유니테크노,2018-03-13,2018-03-14,2018-04-25,-0.08165168539325843,MAX,0.29289940828402367,0.7883597883597884
drawdown>=0,pre,2018-05-02,263770,유에스티,2018-05-10,2018-05-11,2018-05-15,0.19144444444444444,TRAIL,0.5007256894049347,0.9138888888888889
drawdown>=0,pre,2018-06-19,177830,파버나인,2018-06-26,2018-06-27,2018-06-28,-0.083,EARLY_FAIL,0.5227882037533512,0.6164680390032503
drawdown>=0,pre,2018-07-10,023440,제일제강,2018-07-17,2018-07-18,2018-07-19,-0.083,EARLY_FAIL,0.486652977412731,0.97165991902834
drawdown>=0,pre,2018-11-20,950110,SBI핀테크솔루션즈,2018-11-27,2018-11-28,2019-01-14,0.060604240282685504,MAX,0.4777777777777778,0.4268292682926829
drawdown>=0,pre,2019-04-11,043370,평화정공,2019-04-18,2019-04-19,2019-05-17,-0.253,STOP,0.2542056074766355,0.6212121212121212
drawdown>=0,pre,2019-06-25,060250,NHN한국사이버결제,2019-07-02,2019-07-03,2019-08-14,0.05379012345679012,MAX,0.3609625668449198,0.5141700404858299
drawdown>=0,pre,2019-09-20,003415,쌍용양회우,2019-09-27,2019-09-30,2019-11-13,0.5479989484752892,MAX,0.28518971848225216,0.22672672672672672
drawdown>=0,pre,2020-01-17,066310,큐에스아이,2020-01-28,2020-01-29,2020-02-27,-0.16770588235294118,TRAIL,0.3588039867109635,0.6323210412147505
drawdown>=0,pre,2020-04-14,073490,이노와이어리스,2020-04-22,2020-04-23,2020-06-09,-0.06054716981132076,MAX,0.30589543937708563,0.3240058910162003
drawdown>=0,pre,2020-09-08,306200,세아제강,2020-09-15,2020-09-16,2020-09-18,-0.083,EARLY_FAIL,0.31956521739130433,0.9532908704883227
